input_text,product,quantity,price_satuan,pattern
kak mau order 7 wedang jahe ya kak [SEP] baik kak wedang jahe 47rb satuan totalnya rp329rb,wedang jahe,7,47000,1
mau 6 nasi campur ayam goreng ya kak [SEP] shap kak nasi campur ayam goreng 61.000 per porsi ttl 366 rb ya,nasi campur ayam goreng,6,61000,3
9 nasi campur daging dong [SEP] baik kak nasi campur daging rp71rb satuan totalnya 639 ribu,nasi campur daging,9,71000,1
min bisa pesan 2 kopi tubruk ya kak [SEP] siap kopi tubruk 75k totalnya rp 150.000 kak,kopi tubruk,2,75000,2
mas 1 nasi goreng putih biasa dong [SEP] siap nasi goreng putih biasa 28rb totalnya 28.000 kak,nasi goreng putih biasa,1,28000,2
7 nasi campur wong soeroboyo ya kak [SEP] noted kak nasi campur wong soeroboyo rp 62.000 per porsi totalnya 434rb,nasi campur wong soeroboyo,7,62000,3
6 gongso iga nasi [SEP] siap kak gongso iga nasi 4rb per porsi total rp 24.000 ya,gongso iga nasi,6,4000,2
bang mau pesen 4 soto lamongan dong [SEP] oke soto lamongan harga 22rb total 88.000 ya kak,soto lamongan,4,22000,1
2 bakso mangkok nih [SEP] siap bakso mangkok 52.000 totalnya 104.000 kak,bakso mangkok,2,52000,2
1 mie cjdw original sosistelur dong [SEP] noted kak mie cjdw original sosistelur 42k per porsi totalnya 42.000,mie cjdw original sosistelur,1,42000,1
boleh pesan 6 mie yamin bakso [SEP] siap mie yamin bakso rp 46.000 totalnya 276rb kak,mie yamin bakso,6,46000,1
7 nasi goreng ikan cakalang ya [SEP] baik kak nasi goreng ikan cakalang rp61rb satuan totalnya 427k,nasi goreng ikan cakalang,7,61000,2
bu mau pesen 2 nasi goreng dimsum kepiting dong [SEP] oke kak nasi goreng dimsum kepiting harganya rp 71.000 totalnya rp142rb,nasi goreng dimsum kepiting,2,71000,2
1 siomay spesial [SEP] siomay spesial 38rb ya kak jadi 38 ribu,siomay spesial,1,38000,3
minta 1 koloke nasi nih [SEP] koloke nasi 67.000 ya kak jadi rp67rb,koloke nasi,1,67000,1
kak mau order 6 ayam penyet goreng [SEP] ayam penyet goreng 40 ribu ya kak jadi 240 ribu,ayam penyet goreng,6,40000,1
7 nasi gulai otak kak [SEP] siap kak,nasi gulai otak,7,-1,3
pesan 9 bakso mercon iga ya [SEP] oke kak bakso mercon iga harganya 13rb totalnya 117rb,bakso mercon iga,9,13000,2
boleh pesan 5 paha ayam bakar ya [SEP] siap kak paha ayam bakar 37 ribu per porsi total 185k ya,paha ayam bakar,5,37000,1
3 nasi chicken wing ya kak [SEP] noted kak nasi chicken wing 57k per porsi totalnya 171rb,nasi chicken wing,3,57000,2
mau 3 kopi jadoel original [SEP] oke kak kopi jadoel original harganya rp 15.000 totalnya rp 45.000,kopi jadoel original,3,15000,2
8 taro cookies cream dong kak [SEP] oke kak taro cookies cream harganya 72.000 totalnya rp576rb,taro cookies cream,8,72000,1
kak mau order 10 roti bakar strawberry keju susu dong [SEP] baik kak roti bakar strawberry keju susu 66rb satuan totalnya 660 ribu,roti bakar strawberry keju susu,10,66000,2
minta 3 hot kopi tem [SEP] oke kak hot kopi tem harganya rp31rb totalnya rp93rb,hot kopi tem,3,31000,1
2 es kopyor ya kak [SEP] shap es kopyor 21rb totalnya rp42rb kak,es kopyor,2,21000,3
kak 9 nasi bebek gemoy ya kak [SEP] oke noted,nasi bebek gemoy,9,-1,2
kak mau order 7 tahu bakso goreng tabagor dong [SEP] siap kak tahu bakso goreng tabagor 5 ribu per porsi total rp35rb ya,tahu bakso goreng tabagor,7,5000,2
minta 8 nasi tauco udang pete ya [SEP] nasi tauco udang pete 22k ya kak jadi rp 176.000,nasi tauco udang pete,8,22000,2
minta 8 bakso bakar ya,bakso bakar,8,-1,3
kak mau pesen 2 md nyakitin topping ayam tabur [SEP] siap kak,md nyakitin topping ayam tabur,2,-1,1
bang 4 pancong meses susu s dong [SEP] siap kak,pancong meses susu s,4,-1,1
pak bisa pesan 8 bubur nasi putih polosan [SEP] siap bubur nasi putih polosan rp 73.000 totalnya 584.000 kak,bubur nasi putih polosan,8,73000,1
mau 4 loyang sedang ayam bosgil [SEP] loyang sedang ayam bosgil 74rb ya kak jadi rp 296.000,loyang sedang ayam bosgil,4,74000,1
minta 10 nasi telur kulit kak [SEP] siap nasi telur kulit 30k totalnya 300 ribu kak,nasi telur kulit,10,30000,1
beli 3 mie ayam barbeque kak [SEP] oke kak mie ayam barbeque harganya rp 55.000 totalnya 165rb,mie ayam barbeque,3,55000,2
beli 4 es susu ya kak [SEP] siap kak es susu rp64rb per porsi total rp 256.000 ya,es susu,4,64000,1
boleh pesan 1 konro nih [SEP] baik kak konro rp22rb satuan totalnya rp 22.000,konro,1,22000,2
minta 2 boba ya kak [SEP] oke kak boba harganya 9k totalnya rp 18.000,boba,2,9000,1
5 kebab ayam besar kak [SEP] kebab ayam besar rp40rb ya kak jadi 200.000,kebab ayam besar,5,40000,1
beli 1 nasi penyet ayam sambal pencit dong [SEP] baik kak nasi penyet ayam sambal pencit 63k satuan totalnya 63rb,nasi penyet ayam sambal pencit,1,63000,2
beli 2 ice coffee latte [SEP] oke kak ice coffee latte harganya 48.000 totalnya 96k,ice coffee latte,2,48000,1
minta 5 kopi sadis double shoot dong [SEP] oke kopi sadis double shoot harga rp 75.000 total rp 375.000 ya kak,kopi sadis double shoot,5,75000,1
boleh order 7 mie kane kak [SEP] oc kak mie kane harganya 68 ribu totalnya 476 ribu,mie kane,7,68000,3
mau 10 bakso mangkok ya [SEP] siap bakso mangkok 5k totalnya 50.000 kak,bakso mangkok,10,5000,1
bu mau pesen 6 seblak bakso seafood nih [SEP] siap seblak bakso seafood 26rb totalnya rp 156.000 kak,seblak bakso seafood,6,26000,3
pesan 10 pancong meses susu s ya [SEP] oke kak pancong meses susu s harganya 15.000 totalnya 150rb,pancong meses susu s,10,15000,2
kk 4 biasa telor ayam sosis dong [SEP] siap kak,biasa telor ayam sosis,4,-1,3
9 chicken ranch nih,chicken ranch,9,-1,1
7 ayam kecap dong kak [SEP] oke ayam kecap harga 24k total 168 ribu ya kak,ayam kecap,7,24000,2
minta 6 indomie kuah goreng telur ya [SEP] indomie kuah goreng telur rp8rb ya kak jadi rp48rb,indomie kuah goreng telur,6,8000,1
bu 4 bakso halus ya kak [SEP] siap kak bakso halus 13 ribu per porsi total rp 52.000 ya,bakso halus,4,13000,2
beli 8 kopi hitam gayo [SEP] oke kak kopi hitam gayo harganya rp36rb totalnya 288rb,kopi hitam gayo,8,36000,1
mau 9 sop buntut [SEP] siap sop buntut 15k totalnya 135 ribu kak,sop buntut,9,15000,3
pesan 5 mie goreng pork ck kak [SEP] siap kak mie goreng pork ck 3 ribu per porsi total rp15rb ya,mie goreng pork ck,5,3000,2
minta 6 chicken croffle truffle kak [SEP] oke kak pesanannya masuk ya,chicken croffle truffle,6,-1,1
kak mau order 4 nila penyet nasi dong [SEP] oke nila penyet nasi harga 42k total 168.000 ya kak,nila penyet nasi,4,42000,1
boleh pesan 5 mie kroyok pacar ya [SEP] oke mie kroyok pacar harga 21rb total 105 ribu ya kak,mie kroyok pacar,5,21000,2
boleh pesan 4 kopi hitam [SEP] siap kak kopi hitam rp69rb per porsi total rp 276.000 ya,kopi hitam,4,69000,2
pesan 6 mie goreng seafood nih [SEP] oke kak mie goreng seafood harganya 33.000 totalnya 198 ribu,mie goreng seafood,6,33000,1
minta 10 penyetan tahu tempe nasi [SEP] siap penyetan tahu tempe nasi 8 ribu totalnya 80k kak,penyetan tahu tempe nasi,10,8000,2
pesan 8 tahu penyet kak [SEP] oke tahu penyet harga rp37rb total 296.000 ya kak,tahu penyet,8,37000,1
4 nasi panggangan ikan tengiri dong [SEP] oke noted,nasi panggangan ikan tengiri,4,-1,2
minta 3 beras giling masak nasi dong [SEP] oke beras giling masak nasi harga 24 ribu total rp 72.000 ya kak,beras giling masak nasi,3,24000,1
boleh pesan 5 mie tiaw complit dong kak [SEP] siap kak mie tiaw complit rp54rb per porsi total rp270rb ya,mie tiaw complit,5,54000,1
bu mau pesen 4 nasi timbel telor tahu tempe dong [SEP] baik kak nasi timbel telor tahu tempe 67.000 satuan totalnya rp268rb,nasi timbel telor tahu tempe,4,67000,3
7 siomay nih [SEP] oke siomay harga 23 ribu total 161rb ya kak,siomay,7,23000,2
boleh pesan 9 indomie gorengkuah nih [SEP] baik kak indomie gorengkuah 52 ribu satuan totalnya 468.000,indomie gorengkuah,9,52000,2
1 nasi goreng sosis telur nih [SEP] baik kak nasi goreng sosis telur 48k satuan totalnya 48rb,nasi goreng sosis telur,1,48000,1
kak mau pesen 2 nasi kotak telur nih [SEP] baik kak,nasi kotak telur,2,-1,2
boleh pesan 10 susu kocok boba capucino kak [SEP] susu kocok boba capucino 38k ya kak jadi 380rb,susu kocok boba capucino,10,38000,1
boleh pesan 4 es kopi susu kak [SEP] siap kak es kopi susu rp 49.000 per porsi total 196k ya,es kopi susu,4,49000,1
pesan 3 pastel ya [SEP] oke noted,pastel,3,-1,1
boleh pesan 10 sop talas kepala ikan ya kak [SEP] oke kak sop talas kepala ikan harganya 37.000 totalnya rp370rb,sop talas kepala ikan,10,37000,2
boleh pesan 8 super telor ayam sosis nih [SEP] oke kak super telor ayam sosis harganya 23k totalnya 184.000,super telor ayam sosis,8,23000,2
pesan 10 chicken karaage dong kak [SEP] oke siap kak,chicken karaage,10,-1,2
pak mau pesen 6 nasigadogado nih [SEP] siap nasigadogado 16k totalnya 96.000 kak,nasigadogado,6,16000,1
kak mau order 4 ayam kota belur cabe ijo ya [SEP] siap ayam kota belur cabe ijo rp8rb totalnya rp 32.000 kak,ayam kota belur cabe ijo,4,8000,1
bg bisa pesan 7 bbq chicken wings ya [SEP] siap kak bbq chicken wings 29k per porsi total rp203rb ya,bbq chicken wings,7,29000,1
pesan 9 ayam krispy pencet dong kak [SEP] oke siap kak,ayam krispy pencet,9,-1,1
boleh request 2 sate ayam dada ya [SEP] oke kak sate ayam dada hrgny 74.000 totalnya 148k,sate ayam dada,2,74000,3
minta 6 teh manis hangat ya kak [SEP] siap kak teh manis hangat 22k per porsi total rp132rb ya,teh manis hangat,6,22000,2
pak bisa pesan 8 nasi karamel gurih dada montok [SEP] oke nasi karamel gurih dada montok harga rp 62.000 total rp 496.000 ya kak,nasi karamel gurih dada montok,8,62000,1
kak mau order 9 bakso ikan goreng kak [SEP] oke kak bakso ikan goreng harganya 19rb totalnya 171k,bakso ikan goreng,9,19000,1
beli 1 mie tiaw cumi kak [SEP] oke kak mie tiaw cumi harganya 22k totalnya rp22rb,mie tiaw cumi,1,22000,1
boleh pesan 10 cap cay ayam ya kak [SEP] oke kak cap cay ayam harganya 10.000 totalnya rp100rb,cap cay ayam,10,10000,1
kak mau order 9 ayam sambal matah ya [SEP] siap ayam sambal matah 60k totalnya 540rb kak,ayam sambal matah,9,60000,2
beli 8 nasi goreng merah biasa dong kak [SEP] siap kak nasi goreng merah biasa 4 ribu per porsi total 32rb ya,nasi goreng merah biasa,8,4000,1
minta 4 brownies potong dong [SEP] brownies potong rp11rb ya kak jadi 44k,brownies potong,4,11000,1
beli 6 seblak bakso jeletot level setan dong kak [SEP] siap kak seblak bakso jeletot level setan 70rb per porsi total rp 420.000 ya,seblak bakso jeletot level setan,6,70000,2
7 sop tom yam goong koboi [SEP] oke sop tom yam goong koboi harga rp 14.000 total 98.000 ya kak,sop tom yam goong koboi,7,14000,1
7 es susu melon dong kak [SEP] oke es susu melon harga rp 21.000 total 147.000 ya kak,es susu melon,7,21000,2
book 3 nasi goreng daging kepiting nih [SEP] noks nasi goreng daging kepiting harga 10.000 total rp 30.000 ya kak,nasi goreng daging kepiting,3,10000,3
mau 7 nasi belut manyung nih [SEP] oke nasi belut manyung harga rp15rb total 105k ya kak,nasi belut manyung,7,15000,1
pesen 4 taro c nih [SEP] baik kak taro c 9rb satuan totalnya rp 36.000,taro c,4,9000,3
kak bisa pesan 2 teh manis ya [SEP] oke teh manis harga 48k total rp 96.000 ya kak,teh manis,2,48000,2
boleh pesan 7 nasi sayur ya [SEP] noted kak nasi sayur 20.000 per porsi totalnya rp 140.000,nasi sayur,7,20000,1
beli 1 nasi goreng white ya [SEP] noted kak nasi goreng white 7k per porsi totalnya rp 7.000,nasi goreng white,1,7000,3
bu bisa pesan 5 nasi uduk kak [SEP] nasi uduk 45rb ya kak jadi rp 225.000,nasi uduk,5,45000,2
beli 8 kopi cincau hot ya [SEP] oke kopi cincau hot harga 37.000 total 296k ya kak,kopi cincau hot,8,37000,2
pesan 7 ayam telor [SEP] oke ayam telor harga 51rb total 357k ya kak,ayam telor,7,51000,1
pesan 8 nasi putih kak [SEP] siap nasi putih rp 48.000 totalnya 384rb kak,nasi putih,8,48000,1
bg mau pesen 8 mie djoedes nyebelin topping teriyaki ya [SEP] oke mie djoedes nyebelin topping teriyaki harga 30.000 total 240.000 ya kak,mie djoedes nyebelin topping teriyaki,8,30000,1
beli 5 nasi pecelurap wong soeroboyo [SEP] baik kak nasi pecelurap wong soeroboyo 14k satuan totalnya rp 70.000,nasi pecelurap wong soeroboyo,5,14000,3
min mau pesen 2 ayam penyet mini no nasi dong [SEP] oke kak ayam penyet mini no nasi harganya 72 ribu totalnya 144 ribu,ayam penyet mini no nasi,2,72000,2
beli 6 kulit ayam bakar ya [SEP] nok kak kulit ayam bakar harganya 44rb totalnya rp 264.000,kulit ayam bakar,6,44000,3
beli 4 chicken karaage kak [SEP] siap kak chicken karaage rp35rb per porsi total 140rb ya,chicken karaage,4,35000,1
pak 2 extra ayam suwir nih,extra ayam suwir,2,-1,1
6 mie kering dong [SEP] oke kak pesanannya masuk ya,mie kering,6,-1,1
kak mau pesen 2 chicken tempura ya [SEP] oke kak pesanannya masuk ya,chicken tempura,2,-1,1
pak 9 gochujang chicken nih [SEP] gochujang chicken 9 ribu ya kak jadi rp81rb,gochujang chicken,9,9000,2
pesan 7 sop duren toping milo ya kak [SEP] siap kak,sop duren toping milo,7,-1,1
kk bisaaa pesan 1 nasi goreng kimci kimci bokeumbab nih [SEP] noted kak nasi goreng kimci kimci bokeumbab rp 47.000 per porsi totalnya 47.000,nasi goreng kimci kimci bokeumbab,1,47000,3
bg bisa pesan 10 chicken wings crush hot ya [SEP] oke kak chicken wings crush hot harganya 26k totalnya rp260rb,chicken wings crush hot,10,26000,1
ord 1 bebek penyet nasi [SEP] siap kak bebek penyet nasi rp16rb per porsi total 16rb ya,bebek penyet nasi,1,16000,3
pesan 9 jus belimbing [SEP] siap kak jus belimbing 49 ribu per porsi total rp 441.000 ya,jus belimbing,9,49000,1
mau 10 ifu mie kuah dong [SEP] okeh kak ifu mie kuah harganya 13k totalnya 130.000,ifu mie kuah,10,13000,3
min mau pesen 5 chicken wings crush hot nih [SEP] oke kak chicken wings crush hot harganya 23k totalnya 115k,chicken wings crush hot,5,23000,2
bli 10 sambal tempe penyet ya [SEP] oke sambal tempe penyet hrg rp 13.000 ttl rp 130.000 ya kak,sambal tempe penyet,10,13000,3
minta 8 omelette mie original kak [SEP] siap omelette mie original rp30rb totalnya rp 240.000 kak,omelette mie original,8,30000,2
kak mau order 7 seblak bakso jeletot level setan dong kak [SEP] siap seblak bakso jeletot level setan 59 ribu totalnya 413k kak,seblak bakso jeletot level setan,7,59000,1
pesan 4 nasi octopus ya [SEP] oke kak pesanannya masuk ya,nasi octopus,4,-1,1
kak mau order 5 nasi kotak ayam bakar sayap nih [SEP] nasi kotak ayam bakar sayap rp72rb ya kak jadi 360 ribu,nasi kotak ayam bakar sayap,5,72000,1
6 topokki with korean chicken dong [SEP] oke kak pesanannya masuk ya,topokki with korean chicken,6,-1,1
mau 9 nasi goreng katsu kak [SEP] noted kak nasi goreng katsu 25rb per porsi totalnya 225.000,nasi goreng katsu,9,25000,2
minta 5 mie tiaw goreng seafood dong [SEP] oke kak mie tiaw goreng seafood harganya 28rb totalnya rp 140.000,mie tiaw goreng seafood,5,28000,1
minta 4 skewers chicken leg [SEP] oke kak skewers chicken leg harganya 37k totalnya rp148rb,skewers chicken leg,4,37000,2
bu mau pesen 7 es boba mango [SEP] oke kak es boba mango harganya rp44rb totalnya 308.000,es boba mango,7,44000,3
5 nasi kebuli dong kak [SEP] noted kak nasi kebuli 67.000 per porsi totalnya 335rb,nasi kebuli,5,67000,2
4 telur penyet kak [SEP] okeh kak telur penyet harganya rp46rb totalnya 184k,telur penyet,4,46000,3
kk bisa pesan 8 nasi gurami bakar kecil ya kak [SEP] oke nasi gurami bakar kecil harga 64k total 512rb ya kak,nasi gurami bakar kecil,8,64000,2
bang 7 choco latte dong kak [SEP] choco latte 11k ya kak jadi 77rb,choco latte,7,11000,2
beli 5 nasi goreng coklat spesial [SEP] nasi goreng coklat spesial 9rb ya kak jadi 45k,nasi goreng coklat spesial,5,9000,2
beli 2 ayam saus mentega dong kak [SEP] baik kak ayam saus mentega 32.000 satuan totalnya rp 64.000,ayam saus mentega,2,32000,2
pak 1 lobak goreng kecil [SEP] siap lobak goreng kecil 38rb totalnya 38.000 kak,lobak goreng kecil,1,38000,1
mas bs pesan 1 nasi wader penyet ya [SEP] ciap nasi wader penyet 20rb totalnya 20k kak,nasi wader penyet,1,20000,3
bu 3 otot bakwan penyet ya kak [SEP] oke otot bakwan penyet harga 32rb total rp96rb ya kak,otot bakwan penyet,3,32000,2
beli 7 red velvet latte dingin ya kak [SEP] oke kak red velvet latte dingin harganya 63rb totalnya 441rb,red velvet latte dingin,7,63000,2
minta 5 nasi dong kak,nasi,5,-1,3
10 nasi bungkus kikil dong [SEP] noted kak ditunggu ya,nasi bungkus kikil,10,-1,3
minta 5 mie doer nih [SEP] noted kak mie doer rp39rb per porsi totalnya rp195rb,mie doer,5,39000,1
bg bisa pesan 5 deep fried chicken doger ya [SEP] siap deep fried chicken doger 47.000 totalnya 235rb kak,deep fried chicken doger,5,47000,2
mau 10 nasi bebek kebon samping ya kak [SEP] oke nasi bebek kebon samping harga 19rb total 190k ya kak,nasi bebek kebon samping,10,19000,2
kak mw order 8 paha ayam bakar dong [SEP] baik kak paha ayam bakar rp34rb satuan totalnya 272 rb,paha ayam bakar,8,34000,3
minta 1 ayam bejeg cabe ijo nih [SEP] ayam bejeg cabe ijo 8rb ya kak jadi rp8rb,ayam bejeg cabe ijo,1,8000,2
pesan 10 crepes nutella keju [SEP] oke kak pesanannya masuk ya,crepes nutella keju,10,-1,3
mas 10 nasi nila bakar sambal kecap dong [SEP] nasi nila bakar sambal kecap 19k ya kak jadi 190k,nasi nila bakar sambal kecap,10,19000,2
bang 5 ayam goreng pasundan paha dong kak [SEP] baik kak ayam goreng pasundan paha rp 47.000 satuan totalnya rp235rb,ayam goreng pasundan paha,5,47000,1
kak mau order 1 french fries regular dong kak [SEP] french fries regular 52 ribu ya kak jadi rp52rb,french fries regular,1,52000,2
beli 10 nasi cumi saos padang ya kak [SEP] oke nasi cumi saos padang harga 16rb total rp 160.000 ya kak,nasi cumi saos padang,10,16000,1
beli 7 soto bandung masakan ya [SEP] oke kak soto bandung masakan harganya 15 ribu totalnya 105k,soto bandung masakan,7,15000,2
1 chicken croffle truffle ya kak [SEP] baik kak,chicken croffle truffle,1,-1,2
minta 7 bakmi goreng ya [SEP] oke kak bakmi goreng harganya 11.000 totalnya rp77rb,bakmi goreng,7,11000,1
9 sate ayam dada [SEP] siap kak sate ayam dada 25 ribu per porsi total 225 ribu ya,sate ayam dada,9,25000,1
6 ayam penyet pkt santap ya [SEP] oke kak ayam penyet pkt santap harganya 69 ribu totalnya 414rb,ayam penyet pkt santap,6,69000,2
7 es boba mango ya kak [SEP] siap kak es boba mango 8rb per porsi total rp56rb ya,es boba mango,7,8000,1
5 es teh dong [SEP] siap kak,es teh,5,-1,1
kk mau pesen 5 es mangga m nih [SEP] siap kak es mangga m 26k per porsi total 130 ribu ya,es mangga m,5,26000,1
nbeli 1 special ayam geprek mozarella [SEP] oke kak special ayam geprek mozarella harganya rp 6.000 totalnya rp6rb,special ayam geprek mozarella,1,6000,3
