input_text,product,quantity,price_satuan,pattern
mau 4 soto reog nasi dong kak [SEP] noted kak soto reog nasi rp 72.000 per porsi totalnya 288.000,soto reog nasi,4,72000,2
boleh pesan 6 ayam bakar rica garlic toast ya kak [SEP] siap ayam bakar rica garlic toast 18k totalnya 108 ribu kak,ayam bakar rica garlic toast,6,18000,2
beli 8 french fries regular dong [SEP] oke kak french fries regular harganya 66rb totalnya 528k,french fries regular,8,66000,1
boleh pesan 1 nasi penyet lele ya kak [SEP] nasi penyet lele 73rb ya kak jadi 73.000,nasi penyet lele,1,73000,1
bg bisa pesan 5 es kopi susu gula aren ya [SEP] oke kak es kopi susu gula aren harganya 48rb totalnya 240 ribu,es kopi susu gula aren,5,48000,1
boleh pesan 4 kopi hitam kak [SEP] siap kak kopi hitam rp 49.000 per porsi total 196k ya,kopi hitam,4,49000,1
boleh pesan 9 nasi kulit geprek ya [SEP] noted kak nasi kulit geprek 44.000 per porsi totalnya 396.000,nasi kulit geprek,9,44000,2
6 bakso tenis dong [SEP] baik kak bakso tenis 14.000 satuan totalnya 84.000,bakso tenis,6,14000,3
mas 8 crispy chicken bbq aqua [SEP] oke kak pesanannya masuk ya,crispy chicken bbq aqua,8,-1,1
bisa pesan 2 mie yamin original ya kak [SEP] baik kak mie yamin original 24k satuan totalnya 48k,mie yamin original,2,24000,2
minta 4 ayam geprek mozarella nasi kak,ayam geprek mozarella nasi,4,-1,1
kak mau pesen 9 frenc fries bbq cheese ya [SEP] oke kak pesanannya masuk ya,frenc fries bbq cheese,9,-1,3
min bisa pesan 7 mie yamin bakso [SEP] noted kak mie yamin bakso 44k per porsi totalnya 308rb,mie yamin bakso,7,44000,2
beli 6 nasi goreng sosis telur kak [SEP] baik kak nasi goreng sosis telur rp30rb satuan totalnya 180rb,nasi goreng sosis telur,6,30000,2
bang 2 ayam kampung bakar ya kak [SEP] baik kak,ayam kampung bakar,2,-1,2
bu bisa pesan 5 bakso kuah ceker kak [SEP] oke bakso kuah ceker harga rp 51.000 total 255.000 ya kak,bakso kuah ceker,5,51000,2
min 8 nasi campur kak [SEP] oke kak nasi campur harganya 50k totalnya 400rb,nasi campur,8,50000,1
mau 10 siomay ayam rebus goreng ya kak [SEP] siomay ayam rebus goreng 9rb ya kak jadi 90rb,siomay ayam rebus goreng,10,9000,2
1 kopi cincau hot dong [SEP] noted kak kopi cincau hot rp53rb per porsi totalnya rp 53.000,kopi cincau hot,1,53000,1
minta 5 ifumie kuhgoreng dong [SEP] ifumie kuhgoreng 60rb ya kak jadi 300k,ifumie kuhgoreng,5,60000,1
8 boba dong kak [SEP] siap kak boba 12.000 per porsi total rp 96.000 ya,boba,8,12000,2
min bisa order 9 ayam kecap nih [SEP] ok kak ayam kecap hrgny 18.000 totalnya 162 rbu,ayam kecap,9,18000,3
boleh pesan 6 beras giling masak nasi ya [SEP] siap beras giling masak nasi rp 22.000 totalnya 132k kak,beras giling masak nasi,6,22000,1
kk 9 sate ayam dada kak [SEP] siap kak,sate ayam dada,9,-1,2
mau 7 indomie kare ayamtelur ceplokcabe ya [SEP] siap kak indomie kare ayamtelur ceplokcabe 61rb per porsi total 427.000 ya,indomie kare ayamtelur ceplokcabe,7,61000,1
boleh pesan 10 mie hun bakso kak [SEP] noted kak mie hun bakso 59.000 per porsi totalnya rp590rb,mie hun bakso,10,59000,1
minta 8 soto jeroan masakan ya kak [SEP] siap kak,soto jeroan masakan,8,-1,3
mau 7 spesial ayam jamur telor ayam nih [SEP] oke spesial ayam jamur telor ayam harga 44rb total rp 308.000 ya kak,spesial ayam jamur telor ayam,7,44000,2
kak mau order 10 sei ayam medium dong [SEP] sei ayam medium 3.000 ya kak jadi rp 30.000,sei ayam medium,10,3000,3
kk mau pesen 7 combo ayam geprek mozarella ya [SEP] oke combo ayam geprek mozarella hrg 64.000 total 448rb ya kak,combo ayam geprek mozarella,7,64000,3
maok 7 pastel nih [SEP] noted kak pastel 23 rebu per porsi totalnya rp 161.000,pastel,7,23000,3
kk 2 picollo latte nih [SEP] baik kak picollo latte 5.000 satuan totalnya 10.000,picollo latte,2,5000,1
beli 10 sate ayam dada dong [SEP] oke sate ayam dada harga 41 ribu total 410k ya kak,sate ayam dada,10,41000,3
beli 10 mie biasa ya kak [SEP] siap kak mie biasa rp67rb per porsi total 670.000 ya,mie biasa,10,67000,2
minta 2 susu gula aren nih [SEP] siap kak,susu gula aren,2,-1,1
mau 1 nasi kuning ya kak [SEP] oke nasi kuning harga rp 20.000 total rp20rb ya kak,nasi kuning,1,20000,2
kk bisa pesan 3 indomie kare ayamtelur ceplokcabe ya kak [SEP] siap kak indomie kare ayamtelur ceplokcabe rp 59.000 per porsi total rp177rb ya,indomie kare ayamtelur ceplokcabe,3,59000,1
boleh pesan 9 nasi padang kak [SEP] baik kak nasi padang rp 5.000 satuan totalnya 45rb,nasi padang,9,5000,2
kk mau pesen 7 nasi karage omahan teriyaki kak [SEP] baik kak nasi karage omahan teriyaki rp16rb satuan totalnya 112rb,nasi karage omahan teriyaki,7,16000,1
kak mau pesen 5 ayam geprek mozzarela ya [SEP] noted kak ditunggu ya,ayam geprek mozzarela,5,-1,2
mbak mau pesen 3 nasi campur daging [SEP] siap kak nasi campur daging 68rb per porsi total 204 ribu ya,nasi campur daging,3,68000,1
minta 5 thai tea lychee nih [SEP] siap kak thai tea lychee 18.000 per porsi total rp 90.000 ya,thai tea lychee,5,18000,1
minta 6 teh tarik dong [SEP] oke siap kak,teh tarik,6,-1,1
beli 6 mie claypot dong kak [SEP] siap kak mie claypot 6k per porsi total 36 ribu ya,mie claypot,6,6000,1
5 nasi kulit ayam teriyaki dong kak [SEP] baik kak,nasi kulit ayam teriyaki,5,-1,1
kak mau order 2 tahu penyet kak [SEP] oke tahu penyet harga 50k total rp100rb ya kak,tahu penyet,2,50000,2
mbak mau pesen 2 best of chicken burger dong [SEP] noted kak best of chicken burger 12.000 per porsi totalnya 24k,best of chicken burger,2,12000,1
beli 4 hot plate ayam saus pedas ya kak [SEP] siap kak hot plate ayam saus pedas rp63rb per porsi total rp252rb ya,hot plate ayam saus pedas,4,63000,2
pesan 5 mie kane kak [SEP] noted kak mie kane 10rb per porsi totalnya 50rb,mie kane,5,10000,1
5 martabak telor indomie kornet [SEP] oke siap kak,martabak telor indomie kornet,5,-1,1
minta 1 jus wortel ya kak [SEP] siap kak jus wortel rp 30.000 per porsi total 30 ribu ya,jus wortel,1,30000,2
boleh pesan 7 es boba mango ya kak [SEP] siap es boba mango rp 56.000 totalnya 392.000 kak,es boba mango,7,56000,2
pesan 7 lele penyet nih [SEP] noted kak ditunggu ya,lele penyet,7,-1,1
beli 7 ayam penyet sambal ijo [SEP] ayam penyet sambal ijo 31.000 ya kak jadi 217.000,ayam penyet sambal ijo,7,31000,1
mau 2 kulit ayam bakar ya [SEP] siap kak kulit ayam bakar rp12rb per porsi total 24.000 ya,kulit ayam bakar,2,12000,2
beli 8 martabak spesial ayam jamur dong kak [SEP] martabak spesial ayam jamur rp 61.000 ya kak jadi 488.000,martabak spesial ayam jamur,8,61000,2
pesan 3 nasi goreng jawa udang ya kak [SEP] siap kak nasi goreng jawa udang 32 ribu per porsi total 96k ya,nasi goreng jawa udang,3,32000,2
bg nmw pesen 9 chicken ranch ya kak [SEP] siap kak chicken ranch rp 65.000 per porsi ttl rp585rb ya,chicken ranch,9,65000,3
5 konro kak [SEP] noted kak konro 72 ribu per porsi totalnya 360.000,konro,5,72000,1
pesan 4 corndog bakso sapi nih [SEP] oke corndog bakso sapi hrg 58rb total 232 rbuan ya kak,corndog bakso sapi,4,58000,3
bg 9 ayam tempe penyet ya kak [SEP] siap kak ayam tempe penyet 51 ribu per porsi total 459.000 ya,ayam tempe penyet,9,51000,1
2 sop buah kaldu sirsak ya kak [SEP] siap kak,sop buah kaldu sirsak,2,-1,2
beli 6 empal tempe penyet dong [SEP] oke kak empal tempe penyet hrgny 41rb totalnya 246rb,empal tempe penyet,6,41000,3
3 nasi goreng cabe ijo nih [SEP] siyaap kak nasi goreng cabe ijo 24 rbu per porsi total rp 72.000 ya,nasi goreng cabe ijo,3,24000,3
pesan 3 green tea latte dong kak [SEP] baik kak green tea latte rp 10.000 satuan totalnya rp30rb,green tea latte,3,10000,2
kak mau order 8 ifumie gorengkuah seafood kak [SEP] noted kak ifumie gorengkuah seafood 48 ribu per porsi totalnya 384rb,ifumie gorengkuah seafood,8,48000,1
beli 8 ayam bejeg cabe ijo nih [SEP] siap ayam bejeg cabe ijo 45 ribu totalnya 360 ribu kak,ayam bejeg cabe ijo,8,45000,2
kak mau order 4 sop ayam dong [SEP] siap kak sop ayam 28rb per porsi total 112 ribu ya,sop ayam,4,28000,2
minta 5 martabak telor indomie kornet dong [SEP] oke kak martabak telor indomie kornet harganya 28rb totalnya rp 140.000,martabak telor indomie kornet,5,28000,1
pesan 9 bebek penyet nih [SEP] oke noted,bebek penyet,9,-1,2
pak mau pesen 2 nasi campur daging dong kak [SEP] siap kak nasi campur daging rp 25.000 per porsi total rp50rb ya,nasi campur daging,2,25000,1
pesan 1 ayam geprek mozarella nasi nih [SEP] oke kak ayam geprek mozarella nasi harganya 50k totalnya 50.000,ayam geprek mozarella nasi,1,50000,1
minta 1 es kopi diregalin ya [SEP] baik kak,es kopi diregalin,1,-1,3
boleh pesan 2 nasi wings xl geprek bawang ya kak [SEP] baik kak nasi wings xl geprek bawang rp 46.000 satuan totalnya rp 92.000,nasi wings xl geprek bawang,2,46000,2
may 7 mie gobyoss otak otak dong kak [SEP] okeh mie gobyoss otak otak nharga rp 33.000 ttl 231 rb ya kak,mie gobyoss otak otak,7,33000,3
kak mau order 5 nasi kulit ayam teriyaki kak [SEP] oke kak nasi kulit ayam teriyaki harganya rp 8.000 totalnya 40 ribu,nasi kulit ayam teriyaki,5,8000,2
pesan 3 ayam penyet mini no nasi ya kak [SEP] oke noted,ayam penyet mini no nasi,3,-1,3
min mau pesen 9 es hazelnut latte ya kak [SEP] siap kak es hazelnut latte 46 ribu per porsi total 414.000 ya,es hazelnut latte,9,46000,2
kak mau order 2 roasted spring chicken kak [SEP] baik kak roasted spring chicken 60rb satuan totalnya 120.000,roasted spring chicken,2,60000,1
pesan 4 kerupuk ya kak [SEP] oke noted,kerupuk,4,-1,3
kk mau pesen 2 nasi tauco udang pete [SEP] noted kak nasi tauco udang pete 9 ribu per porsi totalnya rp18rb,nasi tauco udang pete,2,9000,1
bang mau pesen 9 susu hangat dong kak [SEP] siap susu hangat 28k totalnya 252k kak,susu hangat,9,28000,1
bang bisa pesan 2 teh jus melati ya kak [SEP] teh jus melati rp42rb ya kak jadi 84k,teh jus melati,2,42000,1
minta 10 nasi octopus kak [SEP] oke kak pesanannya masuk ya,nasi octopus,10,-1,1
pesan 10 ayam bakar rica garlic toast dong kak [SEP] siap kak ayam bakar rica garlic toast 44 ribu per porsi total rp440rb ya,ayam bakar rica garlic toast,10,44000,3
kak mau pesen 9 wedang jahe dong,wedang jahe,9,-1,1
min 2 es kelapa muda kak [SEP] baik kak,es kelapa muda,2,-1,2
minta 4 frenc fries bbq cheese dong [SEP] frenc fries bbq cheese rp11rb ya kak jadi 44k,frenc fries bbq cheese,4,11000,1
kak 6 soto lamongan ya kak [SEP] soto lamongan rp22rb ya kak jadi 132.000,soto lamongan,6,22000,1
pesan 10 jus semangka kak [SEP] oke jus semangka harga 55k total 550.000 ya kak,jus semangka,10,55000,1
minta 10 biasa telor ayam sosis ya [SEP] siap kak biasa telor ayam sosis 21.000 per porsi total rp210rb ya,biasa telor ayam sosis,10,21000,1
minta 1 miehun telur kuah goreng ya [SEP] oke miehun telur kuah goreng harga 74.000 total rp 74.000 ya kak,miehun telur kuah goreng,1,74000,1
5 taro dong kak [SEP] baik kak taro rp 15.000 satuan totalnya 75k,taro,5,15000,1
7 ayam geprek sambal udangpotong dong kak [SEP] siap kak ayam geprek sambal udangpotong rp18rb per porsi total 126k ya,ayam geprek sambal udangpotong,7,18000,2
beli 2 nasi penyet bakwan dong kak [SEP] oke nasi penyet bakwan harga 58 ribu total 116k ya kak,nasi penyet bakwan,2,58000,2
1 indomie rebus kuah mercon nih [SEP] noted kak indomie rebus kuah mercon 49.000 per porsi totalnya rp 49.000,indomie rebus kuah mercon,1,49000,3
bg mau pesen 5 mie pangsit [SEP] siap kak mie pangsit 34rb per porsi total 170.000 ya,mie pangsit,5,34000,2
mau 1 bakso kuah ceker ya kak [SEP] oke kak bakso kuah ceker harganya 8k totalnya 8rb,bakso kuah ceker,1,8000,2
ord 9 strawberry tea kak [SEP] siaap kak strawberry tea rp66rb per porsi total 594rb ya,strawberry tea,9,66000,3
minta 7 combo ayam geprek mozarella ya [SEP] oke combo ayam geprek mozarella harga 8.000 total 56rb ya kak,combo ayam geprek mozarella,7,8000,1
min bisa pesan 3 ayam bakar madu ya [SEP] noted kak ayam bakar madu 32.000 per porsi totalnya 96.000,ayam bakar madu,3,32000,1
mau 7 chicken porridge dong [SEP] baik kak chicken porridge 11.000 satuan totalnya 77rb,chicken porridge,7,11000,3
kak 3 nasi penyet telortempetahu [SEP] noted kak nasi penyet telortempetahu 24rb per porsi totalnya rp 72.000,nasi penyet telortempetahu,3,24000,1
pesan 2 lele penyet sambal bawang ya kak [SEP] oke lele penyet sambal bawang harga 49k total rp 98.000 ya kak,lele penyet sambal bawang,2,49000,2
kak mau order 2 penyetan lele nasi nih [SEP] noted kak penyetan lele nasi 35 ribu per porsi totalnya 70k,penyetan lele nasi,2,35000,2
pak mau pesen 6 teh jus melati ya [SEP] oke teh jus melati harga rp 16.000 total 96.000 ya kak,teh jus melati,6,16000,1
kak mau order 4 extra cheesy chicken cutlet curry ya kak [SEP] siap kak extra cheesy chicken cutlet curry rp 31.000 per porsi total 124.000 ya,extra cheesy chicken cutlet curry,4,31000,2
mau 7 ayam bakar ts ya kak [SEP] oke ayam bakar ts harga 73.000 total 511.000 ya kak,ayam bakar ts,7,73000,1
mbak 10 nasi kotak wong soeroboyo ya kak [SEP] oke siap kak,nasi kotak wong soeroboyo,10,-1,3
boleh pesan 5 super telor ayam sosis ya kak [SEP] oke super telor ayam sosis hargs rp14rb ttl rp 70.000 ya kak,super telor ayam sosis,5,14000,3
kak mau order 1 risoles nih [SEP] risoles 60 ribu ya kak jadi 60rb,risoles,1,60000,2
boleh pesan 5 nasi chicken wing ya [SEP] nasi chicken wing rp 54.000 ya kak jadi rp270rb,nasi chicken wing,5,54000,1
mau 9 bakso dong kak [SEP] oke bakso harga 44rb total 396k ya kak,bakso,9,44000,1
beli 9 teh dingin ya kak [SEP] noted kak teh dingin 67.000 per porsi totalnya 603 ribu,teh dingin,9,67000,2
pesan 6 ayam penyet pkt santap dong [SEP] oke noted,ayam penyet pkt santap,6,-1,1
kk bisa pesen 6 coto makassar nih [SEP] noted kak coto makassar 31k per porsi totalnya 186 rbuan,coto makassar,6,31000,3
kak mau order 3 sop buntut ya kak [SEP] sop buntut rp25rb ya kak jadi 75rb,sop buntut,3,25000,3
boleh pesan 7 bakso rudal ya [SEP] siap kak bakso rudal rp67rb per porsi ttl rp 469.000 ya,bakso rudal,7,67000,3
boleh pesan 9 bakwan udang penyet nih [SEP] siap kak bakwan udang penyet 40.000 per porsi total 360 ribu ya,bakwan udang penyet,9,40000,1
minta 10 jus lemon nih [SEP] siapp kak jus lemon 61rb per porsi ttl 610 rbuan ya,jus lemon,10,61000,3
kak mau pesen 10 bebek penyet nasi ya kak [SEP] oke kak pesanannya masuk ya,bebek penyet nasi,10,-1,1
minta 10 choco matcha [SEP] noted kak choco matcha 61 ribu per porsi totalnya rp610rb,choco matcha,10,61000,2
8 crepes tiramisu oreo dong kak [SEP] baik kak crepes tiramisu oreo 75.000 satuan totalnya 600 ribu,crepes tiramisu oreo,8,75000,2
beli 9 susu kocok boba capucino [SEP] noted kak susu kocok boba capucino 61.000 per porsi totalnya 549 ribu,susu kocok boba capucino,9,61000,2
mau 3 pentolbakso ya kak [SEP] oke pentolbakso harga 21k total rp63rb ya kak,pentolbakso,3,21000,1
kak mau order 8 dumpling chicken kak [SEP] baik kak dumpling chicken 16 ribu satuan totalnya 128k,dumpling chicken,8,16000,2
kak mau pesen 4 sop bebek paha dong [SEP] oke kak sop bebek paha harganya 35k totalnya 140.000,sop bebek paha,4,35000,1
pesan 8 tahu walek bakso crispi ya kak [SEP] tahu walek bakso crispi 65.000 ya kak jadi 520rb,tahu walek bakso crispi,8,65000,1
minta 1 kwetiau goreng seafood pedas sekali [SEP] baik kak,kwetiau goreng seafood pedas sekali,1,-1,2
pesan 8 chicken wings [SEP] oke kak pesanannya masuk ya,chicken wings,8,-1,2
kak mau order 10 nasi goreng steak ayam nih [SEP] baik kak nasi goreng steak ayam rp 31.000 satuan totalnya rp 310.000,nasi goreng steak ayam,10,31000,2
9 indomie matah buaya [SEP] baik kak indomie matah buaya 10rb satuan totalnya 90k,indomie matah buaya,9,10000,1
boleh pesan 3 ayam bakar madu dong kak [SEP] baik kak ayam bakar madu rp58rb satuan totalnya 174.000,ayam bakar madu,3,58000,1
pesan 9 mie kuah pedas kak,mie kuah pedas,9,-1,3
mbak 7 nasi karage omahan teriyaki kak [SEP] noted kak ditunggu ya,nasi karage omahan teriyaki,7,-1,1
mas bisa pesan 2 bakso gepeng dong kak [SEP] noted kak bakso gepeng 33k per porsi totalnya 66rb,bakso gepeng,2,33000,1
beli 6 nasi goreng kampung [SEP] oke nasi goreng kampung harga 25k total 150rb ya kak,nasi goreng kampung,6,25000,1
mau 4 chicken strips seasoning nih [SEP] siap kak chicken strips seasoning 22 ribu per porsi total rp 88.000 ya,chicken strips seasoning,4,22000,2
brli 1 ropang pisang coklat keju susu [SEP] oke ropang pisang coklat keju susu harga rp38rb ttl 38k ya kak,ropang pisang coklat keju susu,1,38000,3
minta 6 pancong coklat susu [SEP] baik kak pancong coklat susu 7k satuan totalnya rp 42.000,pancong coklat susu,6,7000,1
8 mie ranjau original kak [SEP] oke kak mie ranjau original harganya rp 30.000 totalnya rp240rb,mie ranjau original,8,30000,1
kak mau order 2 ayam bakar dong kak [SEP] baik kak ayam bakar 21k satuan totalnya rp42rb,ayam bakar,2,21000,1
beli 9 sushi tokyo platter kak [SEP] baik kak sushi tokyo platter rp45rb satuan totalnya rp 405.000,sushi tokyo platter,9,45000,2
mau 6 mie kroyok pacar dong [SEP] siap mie kroyok pacar 61 ribu totalnya rp366rb kak,mie kroyok pacar,6,61000,2
pak 9 nasi karage omahan teriyaki [SEP] siap kak nasi karage omahan teriyaki rp 53.000 per porsi total 477k ya,nasi karage omahan teriyaki,9,53000,1
beli 2 mie ranjau dong kak [SEP] noted kak mie ranjau rp 48.000 per porsi totalnya 96.000,mie ranjau,2,48000,2
mas 7 bakso lava poyo nih [SEP] oke noted,bakso lava poyo,7,-1,3
pak 4 bakso rudal kak [SEP] siap kak bakso rudal rp 57.000 per porsi total 228.000 ya,bakso rudal,4,57000,2
pesan 4 pentolbakso dong kak [SEP] noted kak pentolbakso 40 ribu per porsi totalnya rp 160.000,pentolbakso,4,40000,1
mau 4 nasi tauco udang pete nih [SEP] siap kak nasi tauco udang pete rp49rb per porsi total 196rb ya,nasi tauco udang pete,4,49000,2
bu bisa pesan 6 nasi sayur perkedel dong kak [SEP] siap kak nasi sayur perkedel 55 ribu per porsi total 330rb ya,nasi sayur perkedel,6,55000,2
8 nasi penyet telortempetahu dong [SEP] baik kak nasi penyet telortempetahu 47.000 satuan totalnya rp376rb,nasi penyet telortempetahu,8,47000,2
pesan 1 nasi sayur asem ya kak [SEP] oke kak pesanannya masuk ya,nasi sayur asem,1,-1,2
mz mau pesen 4 sambal terong penyet [SEP] noted kak sambal terong penyet rp69rb per porsi totalnya 276k,sambal terong penyet,4,69000,3
bisa pesan 3 nasi wings xl geprek bawang ya kak [SEP] baik kak nasi wings xl geprek bawang 54 ribu satuan totalnya 162rb,nasi wings xl geprek bawang,3,54000,1
pak bisa pesan 9 bakso malang [SEP] oke bakso malang harga 53.000 total 477rb ya kak,bakso malang,9,53000,1
mbak 1 nasi penyet telortempetahu ya [SEP] siap kak nasi penyet telortempetahu 3rb per porsi total 3 ribu ya,nasi penyet telortempetahu,1,3000,3
pesan 3 nasi octopus ya [SEP] baik kak nasi octopus 53 ribu satuan totalnya rp159rb,nasi octopus,3,53000,3
minta 5 chicken porridge dong kak [SEP] chicken porridge 9 ribu ya kak jadi 45 ribu,chicken porridge,5,9000,1
boleh pesan 1 es kopi nako nusantara dong kak [SEP] baik kak es kopi nako nusantara 53k satuan totalnya 53.000,es kopi nako nusantara,1,53000,2
minta 4 siomay ayam rebus goreng dong kak [SEP] siap kak,siomay ayam rebus goreng,4,-1,3
mnta 3 teh guava ya [SEP] ciap kak teh guava 28 ribu per porsi total rp 84.000 ya,teh guava,3,28000,3
10 boba kak [SEP] siap boba 28 ribu totalnya rp 280.000 kak,boba,10,28000,2
kk 3 kopi hitam gayo nih [SEP] kopi hitam gayo rp 71.000 ya kak jadi 213rb,kopi hitam gayo,3,71000,2
mas biza pesan 4 nasi padang ya [SEP] baik kak nasi pdng 56k satuan totalnya rp224rb,nasi padang,4,56000,3
3 nasi gulai otak ya [SEP] nasi gulai otak 10.000 ya kak jadi rp30rb,nasi gulai otak,3,10000,1
bg 5 mie kuah pedas kak [SEP] oke kak mie kuah pedas harganya 36k totalnya 180 ribu,mie kuah pedas,5,36000,1
5 gandul tanpa nasi dong [SEP] noted kak gandul tanpa nasi rp 61.000 per porsi totalnya 305 ribu,gandul tanpa nasi,5,61000,3
kak mau order 4 martabak biasa sapi jamur kak [SEP] baik kak martabak biasa sapi jamur 55.000 satuan totalnya 220rb,martabak biasa sapi jamur,4,55000,1
kak mau order 10 bakso besar ya [SEP] baik kak bakso besar rp 21.000 satuan totalnya rp 210.000,bakso besar,10,21000,1
mau 1 bihun pansit polos kak [SEP] baik kak bihun pansit polos 59k satuan totalnya 59k,bihun pansit polos,1,59000,1
beli 7 jus semangka dong kak [SEP] noted kak jus semangka 34k per porsi totalnya 238rb,jus semangka,7,34000,1
minta 4 olahan bakso ikan goreng dong kak [SEP] oke kak olahan bakso ikan goreng harganya 54k totalnya 216.000,olahan bakso ikan goreng,4,54000,2
pesan 5 ayam katsu [SEP] noted kak ayam katsu 43.000 per porsi totalnya 215 ribu,ayam katsu,5,43000,2
kak mao order 3 ayam potong pe [SEP] oke ayam potong pe harga 55k total rp 165.000 ya kak,ayam potong pe,3,55000,3
minta 5 sop buah kaldu sirsak dong kak,sop buah kaldu sirsak,5,-1,1
minta 10 green tea latte nih [SEP] noted kak green tea latte 32 ribu per porsi totalnya rp320rb,green tea latte,10,32000,3
minta 10 tahu penyet dong [SEP] tahu penyet rp52rb ya kak jadi 520 ribu,tahu penyet,10,52000,2
kak mau order 10 nasi goreng seafood original ya kak [SEP] baik kak nasi goreng seafood original rp51rb satuan totalnya rp510rb,nasi goreng seafood original,10,51000,1
7 kopi hitam gayo kak [SEP] kopi hitam gayo 3rb ya kak jadi 21k,kopi hitam gayo,7,3000,2
mau 5 matcha c ya [SEP] baik kak matcha c 43rb satuan totalnya 215.000,matcha c,5,43000,2
minta 7 wedang ronde kak [SEP] siap wedang ronde 43 ribu totalnya 301 ribu kak,wedang ronde,7,43000,1
minta 5 ayam suwir mozza rice bowl dong kak [SEP] oke ayam suwir mozza rice bowl harga 13k total rp 65.000 ya kak,ayam suwir mozza rice bowl,5,13000,1
bg 6 nasi campur wong soeroboyo [SEP] oke nasi campur wong soeroboyo harga 44k total rp 264.000 ya kak,nasi campur wong soeroboyo,6,44000,2
4 ayam kampung bakar nih [SEP] baik kak,ayam kampung bakar,4,-1,2
mau pesen 5 ayam bakar mini tanpa nasi ya [SEP] baik kak ayam bakar mini tanpa nasi rp21rb satuan totalnya 105 ribu,ayam bakar mini tanpa nasi,5,21000,1
minta 9 ayam kota belur cabe ijo kak [SEP] noted kak ayam kota belur cabe ijo 46 ribu per porsi totalnya 414rb,ayam kota belur cabe ijo,9,46000,1
beli 10 jus semangka segar nih [SEP] baik kak jus semangka segar rp 10.000 satuan totalnya 100rb,jus semangka segar,10,10000,1
minta 3 kulit ayam bakar ya [SEP] kulit ayam bakar 73k ya kak jadi rp 219.000,kulit ayam bakar,3,73000,2
