input_text,product,quantity,price_satuan,pattern
1 nasi furikake kak [SEP] oke nasi furikake harga 29.000 total 29 ribu ya kak,nasi furikake,1,29000,1
pesan 10 sop tom yam goong koboi ya [SEP] siap sop tom yam goong koboi 25rb totalnya 250 ribu kak,sop tom yam goong koboi,10,25000,3
mbak bisa pesan 6 tempe goreng kak [SEP] siap kak tempe goreng 12rb per porsi total rp 72.000 ya,tempe goreng,6,12000,2
pesan 1 nasi paru goreng penyet dong kak [SEP] siap kak nasi paru goreng penyet 65k per porsi total 65 ribu ya,nasi paru goreng penyet,1,65000,2
kak mau pesen 1 bakso daging maju mapan kombinasi kak [SEP] noted kak ditunggu ya,bakso daging maju mapan kombinasi,1,-1,3
10 kopi latte ya kak [SEP] shaps kopi latte rp 41.000 totalnya 410rb kak,kopi latte,10,41000,3
beli 2 kopi susu dong [SEP] kopi susu 21rb ya kak jadi rp 42.000,kopi susu,2,21000,2
minta 7 kerupuk dong kak [SEP] kerupuk 7rb ya kak jadi 49k,kerupuk,7,7000,2
mau 2 kwetiaw goreng [SEP] siap kwetiaw goreng 31rb totalnya 62 ribu kak,kwetiaw goreng,2,31000,3
kak mau pesen 3 siomay goreng [SEP] baik kak,siomay goreng,3,-1,1
bang bisa pesan 1 roti bakso sapi ya [SEP] noted kak roti bakso sapi 4k per porsi totalnya 4k,roti bakso sapi,1,4000,1
beli 6 bakso rudal [SEP] noted kak bakso rudal 31 ribu per porsi totalnya 186.000,bakso rudal,6,31000,1
mau pesen 9 otot penyet [SEP] otot penyet 67rb ya kak jadi rp603rb,otot penyet,9,67000,1
boleh pesan 10 nasi goreng katsu nih [SEP] oke nasi goreng katsu harga rp 24.000 total 240rb ya kak,nasi goreng katsu,10,24000,1
pesan 6 kopi susu dong [SEP] siap kopi susu 14 ribu totalnya rp84rb kak,kopi susu,6,14000,2
bang 2 boba chocolate dong kak [SEP] oke kak pesanannya masuk ya,boba chocolate,2,-1,3
bang 1 jus alpukat dong kak [SEP] oke kak jus alpukat harganya 18k totalnya 18 ribu,jus alpukat,1,18000,1
bang 1 popcorn chicken dong kak [SEP] oke noted,popcorn chicken,1,-1,1
mbak mau pesen 3 udang penyet ya [SEP] baik kak udang penyet rp 43.000 satuan totalnya 129rb,udang penyet,3,43000,2
boleh pesan 7 hainan rice barbeque chicken dong [SEP] oke hainan rice barbeque chicken harga 64rb total rp448rb ya kak,hainan rice barbeque chicken,7,64000,1
pesan 3 hot kopi tem dong [SEP] oke hot kopi tem harga rp 22.000 total 66k ya kak,hot kopi tem,3,22000,2
10 nasi bebek rica rica ya [SEP] siap kak nasi bebek rica rica 23k per porsi total 230k ya,nasi bebek rica rica,10,23000,2
beli 4 dumpling chicken ya [SEP] siap dumpling chicken 20 ribu totalnya rp80rb kak,dumpling chicken,4,20000,2
beli 6 nasi belut manyung kak [SEP] oke kak nasi belut manyung harganya rp 59.000 totalnya 354rb,nasi belut manyung,6,59000,1
kak mau order 3 smoothies lychee ya kak [SEP] siap smoothies lychee 64 ribu totalnya 192rb kak,smoothies lychee,3,64000,2
kak mau order 7 ayam sambal matah dong [SEP] noted kak ayam sambal matah rp 8.000 per porsi totalnya 56.000,ayam sambal matah,7,8000,2
mas mau pesen 7 sop daging sapi masakan [SEP] oke kak sop daging sapi masakan harganya rp 74.000 totalnya 518k,sop daging sapi masakan,7,74000,1
pesan 1 chicken ham and cheese rm [SEP] siap kak,chicken ham and cheese rm,1,-1,3
mau 1 chicken katsu brokoli bento nih [SEP] oke chicken katsu brokoli bento harga 49.000 total 49k ya kak,chicken katsu brokoli bento,1,49000,2
bang 5 seblak kwetiau baksos nih [SEP] baik kak,seblak kwetiau baksos,5,-1,1
3 roti pastel nih [SEP] oke kak roti pastel harganya rp 51.000 totalnya rp153rb,roti pastel,3,51000,1
minta 6 nasi ayam goreng kampung ya kak [SEP] siap nasi ayam goreng kampung 45rb totalnya rp 270.000 kak,nasi ayam goreng kampung,6,45000,1
minta 2 mie djoedes extra [SEP] qey kak mie djoedes extra hrgny 3rb totalnya rp 6.000,mie djoedes extra,2,3000,3
minta 5 nasi goreng spesial dong kak [SEP] siap nasi goreng spesial 37k totalnya 185 rbu kak,nasi goreng spesial,5,37000,3
beli 1 kopi susu kekinian nih [SEP] kopi susu kekinian 46rb ya kak jadi 46.000,kopi susu kekinian,1,46000,1
mas mau pesen 8 popcorn chicken nih [SEP] siap popcorn chicken 74rb totalnya 592.000 kak,popcorn chicken,8,74000,2
bu mau pesen 1 nasi kotak ayam bakar sayap ya [SEP] noted kak nasi kotak ayam bakar sayap rp34rb per porsi totalnya 34.000,nasi kotak ayam bakar sayap,1,34000,1
kak mao order 7 ayam suwir mozza rice bowl nih [SEP] noted kak ayam suwir mozza rice bowl 69.000 per porsi totalnya 483.000,ayam suwir mozza rice bowl,7,69000,3
mau 7 roasted spring chicken dong [SEP] roasted spring chicken 52k ya kak jadi rp 364.000,roasted spring chicken,7,52000,2
mau 2 bakso bakar dong [SEP] oke bakso bakar harga 5 ribu total 10 ribu ya kak,bakso bakar,2,5000,1
mnta 3 nasi pecel ya [SEP] noted kak nasi pecel 36k per porsi totalnya 108 ribu,nasi pecel,3,36000,3
min 6 nasi ayam geprek sambel bawang dong [SEP] oke nasi ayam geprek sambel bawang nharga 74.000 ttl rp 444.000 ya kak,nasi ayam geprek sambel bawang,6,74000,3
mahu 4 tahu tempe penyet [SEP] shaps kak tahu tempe penyet 72k per porsi total 288.000 ya,tahu tempe penyet,4,72000,3
boleh pesan 9 stick manis susu ya [SEP] noted kak stick manis susu 56rb per porsi totalnya rp504rb,stick manis susu,9,56000,1
minta 4 teh blewah ya [SEP] teh blewah rp3rb ya kak jadi 12 ribu,teh blewah,4,3000,1
pesan 3 ifumie seafood ya [SEP] key kak ifumie seafood hrgny 51.000 totalnya 153.000,ifumie seafood,3,51000,3
kak mau order 4 mie rebus [SEP] oke mie rebus harga rp 70.000 total rp280rb ya kak,mie rebus,4,70000,2
kak mau order 5 nasi goreng jawa seafood nih [SEP] siap kak nasi goreng jawa seafood 4k per porsi total rp 20.000 ya,nasi goreng jawa seafood,5,4000,1
3 nasi ayam kulit crispy ya kak [SEP] nasi ayam kulit crispy 68.000 ya kak jadi 204rb,nasi ayam kulit crispy,3,68000,1
pesan 8 kerupuk dong [SEP] baik kak kerupuk rp23rb satuan totalnya 184.000,kerupuk,8,23000,2
minta 9 jus wortel ya [SEP] noted kak ditunggu ya,jus wortel,9,-1,1
pesan 2 miehun telur kuah goreng [SEP] siap miehun telur kuah goreng 18rb totalnya 36rb kak,miehun telur kuah goreng,2,18000,1
kak mau order 8 kosuka kopi susu karamel purin dong kak [SEP] siap kak kosuka kopi susu karamel purin 45rb per porsi total 360rb ya,kosuka kopi susu karamel purin,8,45000,1
kak 2 nasi penyet empal nih [SEP] siap kak,nasi penyet empal,2,-1,3
pesan 1 boba chocolate dong [SEP] boba chocolate 19 ribu ya kak jadi 19 ribu,boba chocolate,1,19000,3
beli 9 ayam taliwang masakan ya [SEP] baik kak ayam taliwang masakan 72 ribu satuan totalnya 648k,ayam taliwang masakan,9,72000,2
beli 3 nasi penyet lele ya [SEP] baik kak nasi penyet lele 56 ribu satuan totalnya 168k,nasi penyet lele,3,56000,2
