input_text,product,quantity,price_satuan,pattern
pesan 5 skewers chicken leg ya kak [SEP] oke skewers chicken leg harga rp 62.000 total 310.000 ya kak,skewers chicken leg,5,62000,2
mbak mau pesen 8 md nyakitin topping ayam tabur [SEP] siap kak md nyakitin topping ayam tabur 16 ribu per porsi total 128k ya,md nyakitin topping ayam tabur,8,16000,1
minta 3 mie djoedes nyebelin topping teriyaki kak [SEP] siap kak,mie djoedes nyebelin topping teriyaki,3,-1,1
2 nasi goreng coklat spesial [SEP] siap nasi goreng coklat spesial rp 31.000 totalnya 62rb kak,nasi goreng coklat spesial,2,31000,2
kak mau order 2 nasi kotak wong soeroboyo nih [SEP] oke kak nasi kotak wong soeroboyo harganya 34k totalnya 68.000,nasi kotak wong soeroboyo,2,34000,2
bisa pesan 6 pop es doger cincau kak [SEP] pop es doger cincau rp 11.000 ya kak jadi 66 ribu,pop es doger cincau,6,11000,1
pesan 8 nasi putih ya kak [SEP] baik kak nasi putih 5.000 satuan totalnya 40.000,nasi putih,8,5000,2
kak mau pesen 5 iced thai tea goceng dong kak [SEP] noted kak ditunggu ya,iced thai tea goceng,5,-1,3
beli 5 keju coklat susu ya [SEP] baik kak keju coklat susu 71.000 satuan totalnya rp 355.000,keju coklat susu,5,71000,1
mau 7 mie aceh nyemek telur nih [SEP] siap mie aceh nyemek telur 53k totalnya rp371rb kak,mie aceh nyemek telur,7,53000,2
mas bisa pesan 3 bakwan siomay penyet ya [SEP] siap kak bakwan siomay penyet 17.000 per porsi total 51k ya,bakwan siomay penyet,3,17000,2
bang 3 sop buntut asam pedas ya [SEP] noted kak sop buntut asam pedas 11.000 per porsi totalnya 33 ribu,sop buntut asam pedas,3,11000,1
pesan 7 es jeruk nih [SEP] oke kak es jeruk harganya rp7rb totalnya 49 ribu,es jeruk,7,7000,2
9 hot kopi sus dong [SEP] oke kak hot kopi sus harganya 58 ribu totalnya 522rb,hot kopi sus,9,58000,1
bisa pesan 6 chicken pop nih [SEP] baik kak chicken pop 28rb satuan totalnya 168rb,chicken pop,6,28000,2
pak mau pesen 4 mantao goreng dong [SEP] oke mantao goreng harga 73k total 292k ya kak,mantao goreng,4,73000,2
kak mau pesen 1 indomie kare ayamtelur ceplokcabe [SEP] siap kak,indomie kare ayamtelur ceplokcabe,1,-1,3
bu 1 bakso original kak [SEP] noted kak bakso original 16rb per porsi totalnya 16k,bakso original,1,16000,2
4 marie regal latte ya kak [SEP] baik kak marie regal latte 55rb satuan totalnya 220 ribu,marie regal latte,4,55000,2
boleh pesan 1 nasi gurih mata sapi dong kak [SEP] nasi gurih mata sapi rp61rb ya kak jadi rp 61.000,nasi gurih mata sapi,1,61000,1
bg 2 matcha ginger kak [SEP] oke kak matcha ginger harganya 75rb totalnya rp 150.000,matcha ginger,2,75000,2
pesan 9 ayam tauco dong kak [SEP] oke siap kak,ayam tauco,9,-1,2
kak mau order 6 ayam kampung bakar ya [SEP] baik kak ayam kampung bakar rp75rb satuan totalnya 450rb,ayam kampung bakar,6,75000,1
boleh pesan 8 kopi jadoel original kak [SEP] noted kak kopi jadoel original 56 ribu per porsi totalnya 448k,kopi jadoel original,8,56000,2
minta 9 nasi siobak jumbo ya [SEP] oke kak nasi siobak jumbo harganya 44 ribu totalnya 396k,nasi siobak jumbo,9,44000,2
pesan 1 mie indomie ayam panggang jumbo dong [SEP] siap kak,mie indomie ayam panggang jumbo,1,-1,3
8 tahu susu saos keju ya [SEP] tahu susu saos keju rp 41.000 ya kak jadi 328k,tahu susu saos keju,8,41000,1
bisa pesan 9 ayam goreng saos [SEP] siap kak ayam goreng saos 29.000 per porsi total 261.000 ya,ayam goreng saos,9,29000,2
pesan 6 nasi goreng cabe ijo nih [SEP] siap kak nasi goreng cabe ijo 40.000 per porsi ttl rp 240.000 ya,nasi goreng cabe ijo,6,40000,3
kak nmaw order 10 kopi hitam gayo [SEP] oke kopi hitam gayo hargs 66 ribu total 660k ya kak,kopi hitam gayo,10,66000,3
10 mie volcano [SEP] oke kak pesanannya masuk ya,mie volcano,10,-1,2
kak mau order 6 nasi bebek rica rica nih [SEP] nasi bebek rica rica 47rb ya kak jadi 282 ribu,nasi bebek rica rica,6,47000,1
kak mau pesen 8 kopi biasa nih [SEP] kopi biasa 10k ya kak jadi 80k,kopi biasa,8,10000,3
bang mau pesen 5 es kopi nako jelly [SEP] baik kak es kopi nako jelly 8k satuan totalnya 40.000,es kopi nako jelly,5,8000,2
beli 4 lumpia ayam kulit tahu dong kak [SEP] baik kak lumpia ayam kulit tahu 13.000 satuan totalnya rp52rb,lumpia ayam kulit tahu,4,13000,3
boleh pesan 7 indomie kuah goreng telur dong kak [SEP] noted kak indomie kuah goreng telur 7rb per porsi totalnya 49rb,indomie kuah goreng telur,7,7000,1
pesan 3 ayam bakar madu kak [SEP] siap ayam bakar madu rp 61.000 totalnya rp 183.000 kak,ayam bakar madu,3,61000,2
boleh pesan 10 crispy chicken bbq aqua ya kak [SEP] noted kak crispy chicken bbq aqua 63.000 per porsi totalnya 630rb,crispy chicken bbq aqua,10,63000,1
9 mie yamin bakso ya kak [SEP] oke mie yamin bakso harga rp68rb total rp 612.000 ya kak,mie yamin bakso,9,68000,2
kak mau pesen 7 kailan ayam lada hitam dong kak [SEP] siap kak,kailan ayam lada hitam,7,-1,2
boleh pesan 1 mie ranjau original ya kak [SEP] mie ranjau original rp60rb ya kak jadi rp60rb,mie ranjau original,1,60000,1
boleh pesan 3 nasi goreng quemami dong [SEP] noted kak nasi goreng quemami 6 ribu per porsi totalnya 18rb,nasi goreng quemami,3,6000,3
mas mau pesen 5 nasi ayam goreng kampung kak [SEP] siap kak nasi ayam goreng kampung 33 ribu per porsi total rp165rb ya,nasi ayam goreng kampung,5,33000,1
4 bakso kecil dong [SEP] siap kak bakso kecil rp 66.000 per porsi total 264k ya,bakso kecil,4,66000,1
10 sop buah kaldu sirsak [SEP] noted kak sop buah kaldu sirsak 55rb per porsi totalnya rp 550.000,sop buah kaldu sirsak,10,55000,2
bg mau pesen 3 mie terocok ya kak [SEP] siap mie terocok rp20rb totalnya 60k kak,mie terocok,3,20000,2
pesan 1 ayam potong tanpa nasi [SEP] siap kak ayam potong tanpa nasi rp29rb per porsi total 29.000 ya,ayam potong tanpa nasi,1,29000,2
minta 6 kukubima susu dong [SEP] siap kak kukubima susu 5.000 per porsi total rp 30.000 ya,kukubima susu,6,5000,2
beli 8 mie ayam lockdown nih [SEP] baik kak mie ayam lockdown 32k satuan totalnya 256k,mie ayam lockdown,8,32000,1
kak 4 ayam bakar rica garlic toast ya,ayam bakar rica garlic toast,4,-1,3
mau pesen 8 es nutrisari jeruk nipis dong kak [SEP] baik kak es nutrisari jeruk nipis rp33rb satuan totalnya rp 264.000,es nutrisari jeruk nipis,8,33000,2
bg 5 truffle chicken waki nih [SEP] siap kak truffle chicken waki 10rb per porsi total rp 50.000 ya,truffle chicken waki,5,10000,3
bang mau pesen 3 hazelnut choco boba milktea dong kak [SEP] oke kak hazelnut choco boba milktea harganya rp 5.000 totalnya rp 15.000,hazelnut choco boba milktea,3,5000,2
mas bisa pesen 4 es arbei ya [SEP] siap es arbei 23 ribu totalnya rp 92.000 kak,es arbei,4,23000,3
mau pesen 8 keju aroma matcha dong [SEP] baik kak keju aroma matcha rp 6.000 satuan totalnya rp 48.000,keju aroma matcha,8,6000,1
minta 1 nasi box gurame urap [SEP] oke nasi box gurame urap harga 57k total 57k ya kak,nasi box gurame urap,1,57000,1
mau 10 ayam penyet jumbo sambel pecaknasi [SEP] oke ayam penyet jumbo sambel pecaknasi harga 43rb total 430k ya kak,ayam penyet jumbo sambel pecaknasi,10,43000,2
kak mau order 6 cupcakes flower set dong [SEP] siap cupcakes flower set 56 ribu totalnya 336.000 kak,cupcakes flower set,6,56000,1
bang biza ord 9 kopi susu cincau hot ya kak [SEP] oc kak kopi susu cincau hot harganya 71k totalnya 639k,kopi susu cincau hot,9,71000,3
bu bisa pesan 4 bakso halus kak [SEP] oke bakso halus harga 32rb total 128 ribu ya kak,bakso halus,4,32000,1
pak 1 chicken pesto parm dong kak,chicken pesto parm,1,-1,2
pesan 10 pancong keju susu l ya [SEP] noted kak pancong keju susu l 18.000 per porsi totalnya 180 ribu,pancong keju susu l,10,18000,1
bang 4 mie aceh nyemek telur kak [SEP] noted kak mie aceh nyemek telur 52k per porsi totalnya rp208rb,mie aceh nyemek telur,4,52000,3
kak gelem order 3 bunnies cake kak [SEP] baik kak bunnies cake 35rb satuan totalnya 105k,bunnies cake,3,35000,3
2 nasi lele penyet nih [SEP] noted kak ditunggu ya,nasi lele penyet,2,-1,3
bu 1 ayam krispy pencet kak [SEP] siap kak ayam krispy pencet rp25rb per porsi total 25.000 ya,ayam krispy pencet,1,25000,2
pesan 7 lele penyet kak [SEP] siap kak lele penyet 73 ribu per porsi total 511rb ya,lele penyet,7,73000,2
2 jus markisah segar dong kak [SEP] oke kak pesanannya masuk ya,jus markisah segar,2,-1,3
boleh pesan 8 nasi kulit geprek dong kak [SEP] oke nasi kulit geprek harga rp 51.000 total 408k ya kak,nasi kulit geprek,8,51000,1
beli 10 nasi goreng jawa udang dong kak [SEP] baik kak nasi goreng jawa udang rp 30.000 satuan totalnya rp300rb,nasi goreng jawa udang,10,30000,2
mnta 10 nasi wings l geprek bawang dong kak [SEP] nasi wings l geprek bawang 61k ya kak jadi 610rb,nasi wings l geprek bawang,10,61000,3
kak mau pesen 2 bakso urat ya [SEP] oke siap kak,bakso urat,2,-1,1
minta 2 rica rica chicken rice mcd nih [SEP] oke noted,rica rica chicken rice mcd,2,-1,3
kak mau order 6 nasi goreng tahu tabalik ya [SEP] nasi goreng tahu tabalik 50k ya kak jadi 300 ribu,nasi goreng tahu tabalik,6,50000,2
mauu 4 bakso kuah ya [SEP] baik kak bakso kuah 51k satuan totalnya rp204rb,bakso kuah,4,51000,3
pesan 1 ayam kremes ya [SEP] oke ayam kremes harga 7.000 total rp7rb ya kak,ayam kremes,1,7000,1
min 8 bakso tumis doweeeeer nih [SEP] bakso tumis doweeeeer 53rb ya kak jadi rp 424.000,bakso tumis doweeeeer,8,53000,2
bisa pesan 9 soto banjar masakan nih [SEP] siap soto banjar masakan rp37rb totalnya 333.000 kak,soto banjar masakan,9,37000,2
boleh pesan 3 ayam bakar ts nih [SEP] noted kak ayam bakar ts 41.000 per porsi totalnya rp 123.000,ayam bakar ts,3,41000,1
boleh pesan 2 nasi kuning nih [SEP] oke nasi kuning harga 37rb total 74k ya kak,nasi kuning,2,37000,2
minta 3 ayam penyet juice jeruk ya [SEP] ayam penyet juice jeruk rp6rb ya kak jadi 18 ribu,ayam penyet juice jeruk,3,6000,1
bu 6 ayam bakar madu dong kak [SEP] sip ayam bakar madu harga 36rb total 216k ya kak,ayam bakar madu,6,36000,3
boleh pesan 6 nasi goreng bscoffee [SEP] noted kak nasi goreng bscoffee rp10rb per porsi totalnya 60rb,nasi goreng bscoffee,6,10000,2
6 ayam pop ya [SEP] siap kak ayam pop rp 50.000 per porsi total 300.000 ya,ayam pop,6,50000,1
7 es kopi diregalin ya [SEP] baik kak es kopi diregalin 58 ribu satuan totalnya rp406rb,es kopi diregalin,7,58000,2
minta 7 nasi manyung ayam potong dong kak [SEP] siap kak,nasi manyung ayam potong,7,-1,3
kk 7 penyetan ati empela nasi nih [SEP] noted kak penyetan ati empela nasi rp 48.000 per porsi totalnya 336 ribu,penyetan ati empela nasi,7,48000,2
kak mau order 2 cumi penyet dong [SEP] siap cumi penyet 56 ribu totalnya rp112rb kak,cumi penyet,2,56000,2
pak bisa pesan 4 sushi selamat ya platter kak [SEP] oke kak sushi selamat ya platter harganya 55rb totalnya rp 220.000,sushi selamat ya platter,4,55000,2
bu 2 butterscotch coffee latte kak [SEP] baik kak butterscotch coffee latte rp 70.000 satuan totalnya rp 140.000,butterscotch coffee latte,2,70000,1
3 teh dingin dong kak [SEP] siap teh dingin 36k totalnya 108 ribu kak,teh dingin,3,36000,1
mas mau pesen 4 lumpia ayam kulit tahu dong kak [SEP] siap lumpia ayam kulit tahu rp 60.000 totalnya rp 240.000 kak,lumpia ayam kulit tahu,4,60000,2
pesan 9 fried chicken dong kak [SEP] oke noted,fried chicken,9,-1,2
minta 1 bakso ya [SEP] bakso 35rb ya kak jadi 35.000,bakso,1,35000,1
9 nastar toples segi empat ya [SEP] siap nastar toples segi empat 18rb totalnya 162rb kak,nastar toples segi empat,9,18000,2
pesan 1 nasi goreng putih biasa [SEP] siap kak,nasi goreng putih biasa,1,-1,1
beli 10 ayam ras penyet madiun nih [SEP] ayam ras penyet madiun 36 rebu ya kak jadi rp360rb,ayam ras penyet madiun,10,36000,3
bang mau pesen 6 keju kismis susu nih [SEP] siap keju kismis susu rp24rb totalnya rp144rb kak,keju kismis susu,6,24000,1
kak mau pesen 1 pentolbakso dong kak [SEP] oke noted,pentolbakso,1,-1,2
boleh pesan 1 nasi goreng jutawan nih [SEP] baik kak nasi goreng jutawan 75 ribu satuan totalnya 75rb,nasi goreng jutawan,1,75000,1
6 soto banjar masakan ya kak [SEP] siap soto banjar masakan 62rb totalnya 372rb kak,soto banjar masakan,6,62000,3
8 bakso rudal ya [SEP] bakso rudal 61.000 ya kak jadi 488rb,bakso rudal,8,61000,1
boleh order 6 mango smoothie ya kak [SEP] siap mango smoothie 19k totalnya 114 ribu kak,mango smoothie,6,19000,3
pesan 6 ayam telor kak [SEP] oke ayam telor harga 25 ribu total 150k ya kak,ayam telor,6,25000,1
boleh pesan 6 ayam pop kak [SEP] ayam pop rp51rb ya kak jadi 306rb,ayam pop,6,51000,2
8 jus semangka dong kak [SEP] noted kak ditunggu ya,jus semangka,8,-1,3
boleh pesan 1 sate taichan ayam dong [SEP] siap kak sate taichan ayam 42.000 per porsi total rp 42.000 ya,sate taichan ayam,1,42000,1
kak mau order 5 nasi bebek mumer kak [SEP] siap nasi bebek mumer 33.000 totalnya 165k kak,nasi bebek mumer,5,33000,3
mbak bisa pesan 7 coco soursop ya kak [SEP] oke coco soursop harga 16rb total rp 112.000 ya kak,coco soursop,7,16000,1
min bisa pesan 10 es susu melon nih [SEP] es susu melon rp 15.000 ya kak jadi 150k,es susu melon,10,15000,1
kk mau pesen 3 bakmie kasar polos telur ya [SEP] bakmie kasar polos telur 40.000 ya kak jadi 120.000,bakmie kasar polos telur,3,40000,1
bu mau pesen 10 nasi kak [SEP] siap kak nasi 72.000 per porsi total rp720rb ya,nasi,10,72000,1
mau 9 mie dower goreng telor ya [SEP] mie dower goreng telor 12.000 ya kak jadi 108rb,mie dower goreng telor,9,12000,1
kak mau pesen 8 martabak manis dong [SEP] oke siap kak,martabak manis,8,-1,1
kak mau order 1 kebab ayam sedang ya [SEP] oke kak kebab ayam sedang hrgny rp3rb totalnya rp 3.000,kebab ayam sedang,1,3000,3
beli 4 bawal hitam goreng kering dong kak [SEP] oke kak bawal hitam goreng kering harganya 65rb totalnya rp 260.000,bawal hitam goreng kering,4,65000,1
bu mau pesen 8 nasi campur wong soeroboyo [SEP] baik kak nasi campur wong soeroboyo 37rb satuan totalnya rp 296.000,nasi campur wong soeroboyo,8,37000,2
beli 2 ayam kremes dong kak [SEP] oke kak ayam kremes harganya 27 ribu totalnya 54 ribu,ayam kremes,2,27000,2
