input_text,product,quantity,price_satuan,pattern
kak mau order 6 ayam hutan ya kak [SEP] oke kak ayam hutan harganya 41k totalnya rp 246.000,ayam hutan,6,41000,1
8 nasi madura darat [SEP] siap nasi madura darat 54k totalnya rp 432.000 kak,nasi madura darat,8,54000,2
mau 10 extra cheesy chicken cutlet curry [SEP] oke extra cheesy chicken cutlet curry harga 22k total 220.000 ya kak,extra cheesy chicken cutlet curry,10,22000,2
6 es kopi buco cokban nih [SEP] oke kak es kopi buco cokban harganya rp7rb totalnya 42 ribu,es kopi buco cokban,6,7000,3
boleh pesan 6 mie kroyok pacar [SEP] siap mie kroyok pacar rp 46.000 totalnya 276rb kak,mie kroyok pacar,6,46000,2
pesan 9 murmer gurame goreng dong [SEP] oke kak murmer gurame goreng harganya 45 ribu totalnya 405.000,murmer gurame goreng,9,45000,2
bu bisa pesan 1 cupcakes flower set ya [SEP] siap cupcakes flower set 50k totalnya 50k kak,cupcakes flower set,1,50000,2
minta 3 ayam saus mentega [SEP] oke kak ayam saus mentega harganya 16rb totalnya 48.000,ayam saus mentega,3,16000,1
mas mau pesen 10 bakso steak ranjau nih [SEP] noted kak bakso steak ranjau 42k per porsi totalnya 420.000,bakso steak ranjau,10,42000,2
mas 3 ice kopi vietnam dong [SEP] oke siap kak,ice kopi vietnam,3,-1,1
beli 8 mie yamin bakso kak [SEP] siap mie yamin bakso rp 59.000 totalnya 472k kak,mie yamin bakso,8,59000,2
bang mau pesen 8 mie gobyoss otak otak ya [SEP] oke kak mie gobyoss otak otak harganya 30 ribu totalnya rp240rb,mie gobyoss otak otak,8,30000,2
kak 6 es lemon nih [SEP] baik kak,es lemon,6,-1,3
bisa pesan 10 es teh nyawang leci dong kak [SEP] siap es teh nyawang leci 40rb totalnya rp400rb kak,es teh nyawang leci,10,40000,1
minta 3 es cendol nih [SEP] oke es cendol harga 59k total 177 ribu ya kak,es cendol,3,59000,2
beli 6 nasi lele penyet nih [SEP] oke nasi lele penyet harga rp8rb total rp 48.000 ya kak,nasi lele penyet,6,8000,2
10 es jeragan nih [SEP] ciap es jeragan rp39rb totalnya 390 rebu kak,es jeragan,10,39000,3
mau 10 tahu crispy dong [SEP] baik kak tahu crispy 21 ribu satuan totalnya 210k,tahu crispy,10,21000,1
ord 1 thai tea dong [SEP] thai tea 3.000 ya kak jadi 3.000,thai tea,1,3000,3
mbak 6 sop buah kaldu sirsak kak [SEP] baik kak sop buah kaldu sirsak rp23rb satuan totalnya 138k,sop buah kaldu sirsak,6,23000,1
kak mau order 2 nasi padang ya kak [SEP] baik kak nasi padang rp 14.000 satuan totalnya 28k,nasi padang,2,14000,2
8 mie sagu ya [SEP] oke noted,mie sagu,8,-1,1
bu mau pesen 2 teh anggur [SEP] siap teh anggur 9.000 totalnya 18rb kak,teh anggur,2,9000,1
kk mau pesen 3 nasi campur telur [SEP] baik kak nasi campur telur rp36rb satuan totalnya 108.000,nasi campur telur,3,36000,2
minta 4 ifu mie kuah kak [SEP] baik kak ifu mie kuah rp 17.000 satuan totalnya 68rb,ifu mie kuah,4,17000,2
minta 6 ayam kecap dong [SEP] baik kak,ayam kecap,6,-1,2
3 konro nih [SEP] siap kak konro rp6rb per porsi total 18rb ya,konro,3,6000,1
kak mau pesen 9 nasi lele penyet dong kak [SEP] siap kak nasi lele penyet 27rb per porsi total rp 243.000 ya,nasi lele penyet,9,27000,1
pesan 5 chicken bbq ya kak [SEP] oke chicken bbq harga rp 62.000 total 310.000 ya kak,chicken bbq,5,62000,2
mbak mau pesen 8 chicken steak cordon bleu [SEP] siap kak chicken steak cordon bleu 16 ribu per porsi total 128k ya,chicken steak cordon bleu,8,16000,1
minta 3 indomie kuah goreng telur kak [SEP] siap kak,indomie kuah goreng telur,3,-1,1
2 nasi campur [SEP] siap nasi campur rp 31.000 totalnya 62rb kak,nasi campur,2,31000,2
kak mau order 2 nasi campur telur nih [SEP] oke kak nasi campur telur harganya 34k totalnya 68.000,nasi campur telur,2,34000,2
bisa pesan 6 es teh avocado kak [SEP] es teh avocado rp 11.000 ya kak jadi 66 ribu,es teh avocado,6,11000,1
pesan 8 nasi padang ya kak [SEP] baik kak nasi padang 5.000 satuan totalnya 40.000,nasi padang,8,5000,2
kak mau pesen 5 taro latte iced dong kak [SEP] noted kak ditunggu ya,taro latte iced,5,-1,3
beli 5 coklat susu batang ya [SEP] baik kak coklat susu batang 71.000 satuan totalnya rp 355.000,coklat susu batang,5,71000,1
mau 7 mie terocok nih [SEP] siap mie terocok 53k totalnya rp371rb kak,mie terocok,7,53000,2
mas bisa pesan 3 ayam penyet jumbo sambel pecaknasi ya [SEP] siap kak ayam penyet jumbo sambel pecaknasi 17.000 per porsi total 51k ya,ayam penyet jumbo sambel pecaknasi,3,17000,2
bang 3 bakso besar ya [SEP] noted kak bakso besar 11.000 per porsi totalnya 33 ribu,bakso besar,3,11000,1
pesan 7 es cendol nih [SEP] oke kak es cendol harganya rp7rb totalnya 49 ribu,es cendol,7,7000,2
9 kosuka kopi susu karamel purin dong [SEP] oke kak kosuka kopi susu karamel purin harganya 58 ribu totalnya 522rb,kosuka kopi susu karamel purin,9,58000,1
bisa pesan 6 ayam geprek mozzarela nih [SEP] baik kak ayam geprek mozzarela 28rb satuan totalnya 168rb,ayam geprek mozzarela,6,28000,2
pak mau pesen 4 martabak biasa sapi jamur dong [SEP] oke martabak biasa sapi jamur harga 73k total 292k ya kak,martabak biasa sapi jamur,4,73000,2
kak mau pesen 1 mie kering [SEP] siap kak,mie kering,1,-1,3
bu 1 bakso ayam ceker kak [SEP] noted kak bakso ayam ceker 16rb per porsi totalnya 16k,bakso ayam ceker,1,16000,2
4 boba lover ya kak [SEP] baik kak boba lover 55rb satuan totalnya 220 ribu,boba lover,4,55000,2
boleh pesan 1 nasi goreng seafood dong kak [SEP] nasi goreng seafood rp61rb ya kak jadi rp 61.000,nasi goreng seafood,1,61000,1
bg 2 sushi selamat ya platter kak [SEP] oke kak sushi selamat ya platter harganya 75rb totalnya rp 150.000,sushi selamat ya platter,2,75000,2
pesan 9 ayam bakar dong kak [SEP] oke siap kak,ayam bakar,9,-1,2
kak mau order 6 ayam pedas ya [SEP] baik kak ayam pedas rp75rb satuan totalnya 450rb,ayam pedas,6,75000,1
boleh pesan 8 kopi tubruk kak [SEP] noted kak kopi tubruk 56 ribu per porsi totalnya 448k,kopi tubruk,8,56000,2
minta 9 ayam bakar mini tanpa nasi ya [SEP] oke kak ayam bakar mini tanpa nasi harganya 44 ribu totalnya 396k,ayam bakar mini tanpa nasi,9,44000,2
pesan 1 mie yamin original dong [SEP] siap kak,mie yamin original,1,-1,3
8 susu gula aren ya [SEP] susu gula aren rp 41.000 ya kak jadi 328k,susu gula aren,8,41000,1
bisa pesan 9 ayam goreng panas [SEP] siap kak ayam goreng panas 29.000 per porsi total 261.000 ya,ayam goreng panas,9,29000,2
kak 3 bakmie kasar polos telur nih [SEP] oc bakmie kasar polos telur hrg 63k ttl 189.000 ya kak,bakmie kasar polos telur,3,63000,3
kak mahu order 6 ayam kremes [SEP] siaap kak ayam kremes 71k per porsi ttl rp 426.000 ya,ayam kremes,6,71000,3
10 seblak kwetiau baksos [SEP] oke kak pesanannya masuk ya,seblak kwetiau baksos,10,-1,2
kak mau order 6 nasi goreng xo seafood nih [SEP] nasi goreng xo seafood 47rb ya kak jadi 282 ribu,nasi goreng xo seafood,6,47000,1
mau pesen 1 indomie kare ayamtelur ceplokcabe nih [SEP] siap indomie kare ayamtelur ceplokcabe rp59rb totalnya rp 59.000 kak,indomie kare ayamtelur ceplokcabe,1,59000,3
bang mau pesen 5 es alpukat susu [SEP] baik kak es alpukat susu 8k satuan totalnya 40.000,es alpukat susu,5,8000,2
pesan 4 tehasoygeboy banana ya kak [SEP] tehasoygeboy banana 42rb ya kak jadi 168 rb,tehasoygeboy banana,4,42000,3
boleh pesan 7 mie goreng dong kak [SEP] noted kak mie goreng 7rb per porsi totalnya 49rb,mie goreng,7,7000,1
pesan 3 ayam bakar madu kak [SEP] siap ayam bakar madu rp 61.000 totalnya rp 183.000 kak,ayam bakar madu,3,61000,2
boleh pesan 10 ayam kecap ya kak [SEP] noted kak ayam kecap 63.000 per porsi totalnya 630rb,ayam kecap,10,63000,1
9 mie kroyok pacar ya kak [SEP] oke mie kroyok pacar harga rp68rb total rp 612.000 ya kak,mie kroyok pacar,9,68000,2
kak mau pesen 7 ayam kota belur cabe ijo dong kak [SEP] siap kak,ayam kota belur cabe ijo,7,-1,2
boleh pesan 1 mie pangsit ya kak [SEP] mie pangsit rp60rb ya kak jadi rp60rb,mie pangsit,1,60000,1
4 teh guava dong kak [SEP] noted kak teh guava 52.000 per porsi totalnya 208.000,teh guava,4,52000,3
mas mau pesen 5 nasi wings xl geprek matha kak [SEP] siap kak nasi wings xl geprek matha 33 ribu per porsi total rp165rb ya,nasi wings xl geprek matha,5,33000,1
4 bakso lava poyo dong [SEP] siap kak bakso lava poyo rp 66.000 per porsi total 264k ya,bakso lava poyo,4,66000,1
10 bakso aci tahu pangsit [SEP] noted kak bakso aci tahu pangsit 55rb per porsi totalnya rp 550.000,bakso aci tahu pangsit,10,55000,2
bg mau pesen 3 mie kroyok pacar ya kak [SEP] siap mie kroyok pacar rp20rb totalnya 60k kak,mie kroyok pacar,3,20000,2
pesan 1 nasi ayam sambal ijo barokah [SEP] siap kak nasi ayam sambal ijo barokah rp29rb per porsi total 29.000 ya,nasi ayam sambal ijo barokah,1,29000,2
minta 6 teh manis dong [SEP] siap kak teh manis 5.000 per porsi total rp 30.000 ya,teh manis,6,5000,2
beli 8 bakmie kasar polos telur nih [SEP] baik kak bakmie kasar polos telur 32k satuan totalnya 256k,bakmie kasar polos telur,8,32000,1
kak 4 the og chicken burger combo ya,the og chicken burger combo,4,-1,3
mau pesen 8 es lemon dong kak [SEP] baik kak es lemon rp33rb satuan totalnya rp 264.000,es lemon,8,33000,2
5 garlic chicken [SEP] baik kak garlic chicken 44 rebu satuan totalnya rp 220.000,garlic chicken,5,44000,3
bang mau pesen 3 thanks a latte taro dong kak [SEP] oke kak thanks a latte taro harganya rp 5.000 totalnya rp 15.000,thanks a latte taro,3,5000,2
pesan 10 nasi kebuli dong [SEP] oc nasi kebuli harga rp52rb total 520 rb ya kak,nasi kebuli,10,52000,3
mau pesen 8 picollo latte dong [SEP] baik kak picollo latte rp 6.000 satuan totalnya rp 48.000,picollo latte,8,6000,1
minta 1 nasi timbel ayam tahu [SEP] oke nasi timbel ayam tahu harga 57k total 57k ya kak,nasi timbel ayam tahu,1,57000,1
mau 10 empal tempe penyet [SEP] oke empal tempe penyet harga 43rb total 430k ya kak,empal tempe penyet,10,43000,2
kak mau order 6 es teh dong [SEP] siap es teh 56 ribu totalnya 336.000 kak,es teh,6,56000,1
kak mau order 6 poached chicken dong [SEP] noted kak poached chicken 5k per porsi totalnya rp30rb,poached chicken,6,5000,3
bu bisa pesan 4 roti bakso sapi kak [SEP] oke roti bakso sapi harga 32rb total 128 ribu ya kak,roti bakso sapi,4,32000,1
pak 1 ayam bejeg cabe ijo dong kak,ayam bejeg cabe ijo,1,-1,2
pesan 10 wedang jahe ya [SEP] noted kak wedang jahe 18.000 per porsi totalnya 180 ribu,wedang jahe,10,18000,1
3 seblak bakso jeletot level setan [SEP] siiaapp kak seblak bakso jeletot level setan 33rb per porsi ttl rp 99.000 ya,seblak bakso jeletot level setan,3,33000,3
pesan 1 chicken ranch kak [SEP] ciap kak chicken ranch 9 rb per porsi total 9k ya,chicken ranch,1,9000,3
2 gorengan penyet nih [SEP] noted kak ditunggu ya,gorengan penyet,2,-1,3
bu 1 butter chicken wrap kak [SEP] siap kak butter chicken wrap rp25rb per porsi total 25.000 ya,butter chicken wrap,1,25000,2
pesan 7 lele penyet kak [SEP] siap kak lele penyet 73 ribu per porsi total 511rb ya,lele penyet,7,73000,2
2 jus wortel dong kak [SEP] oke kak pesanannya masuk ya,jus wortel,2,-1,3
boleh pesan 8 nasi goreng jutawan dong kak [SEP] oke nasi goreng jutawan harga rp 51.000 total 408k ya kak,nasi goreng jutawan,8,51000,1
beli 10 nasi octopus dong kak [SEP] baik kak nasi octopus rp 30.000 satuan totalnya rp300rb,nasi octopus,10,30000,2
boleh order 6 passion fruit tea ya kak [SEP] siap passion fruit tea 19k totalnya 114 ribu kak,passion fruit tea,6,19000,3
kak mau pesen 2 bakso malang ya [SEP] oke siap kak,bakso malang,2,-1,1
minta 2 sate ayam dada nih [SEP] oke noted,sate ayam dada,2,-1,3
kak mau order 6 nasi gulai otak ya [SEP] nasi gulai otak 50k ya kak jadi 300 ribu,nasi gulai otak,6,50000,2
boleh pesan 5 ayam potong pe dong [SEP] siap ayam potong pe 22k totalnya 110 ribu kak,ayam potong pe,5,22000,3
pesan 1 ayam crispy ya [SEP] oke ayam crispy harga 7.000 total rp7rb ya kak,ayam crispy,1,7000,1
min 8 sop iga nih [SEP] sop iga 53rb ya kak jadi rp 424.000,sop iga,8,53000,2
bisa pesan 9 rawon iga nih [SEP] siap rawon iga rp37rb totalnya 333.000 kak,rawon iga,9,37000,2
boleh pesan 3 spesial ayam jamur telor ayam nih [SEP] noted kak spesial ayam jamur telor ayam 41.000 per porsi totalnya rp 123.000,spesial ayam jamur telor ayam,3,41000,1
boleh pesan 2 nasi uduk nih [SEP] oke nasi uduk harga 37rb total 74k ya kak,nasi uduk,2,37000,2
minta 3 nasi penyet telortempetahu ya [SEP] nasi penyet telortempetahu rp6rb ya kak jadi 18 ribu,nasi penyet telortempetahu,3,6000,1
boleh pesen 9 teh sereh nih [SEP] noted kak teh sereh 32 ribu per porsi totalnya 288rb,teh sereh,9,32000,3
boleh pesan 6 soto reog nasi [SEP] noted kak soto reog nasi rp10rb per porsi totalnya 60rb,soto reog nasi,6,10000,2
6 ayam kremes ya [SEP] siap kak ayam kremes rp 50.000 per porsi total 300.000 ya,ayam kremes,6,50000,1
7 crepes nutella keju ya [SEP] baik kak crepes nutella keju 58 ribu satuan totalnya rp406rb,crepes nutella keju,7,58000,2
minta 7 nasi bebek bakar dong kak [SEP] siap kak,nasi bebek bakar,7,-1,3
kk 7 ayam penyet jumbo nasi nih [SEP] noted kak ayam penyet jumbo nasi rp 48.000 per porsi totalnya 336 ribu,ayam penyet jumbo nasi,7,48000,2
kak mau order 2 bebek penyet sambal terasi dong [SEP] siap bebek penyet sambal terasi 56 ribu totalnya rp112rb kak,bebek penyet sambal terasi,2,56000,2
pak bisa pesan 4 kopi susu kekinian kak [SEP] oke kak kopi susu kekinian harganya 55rb totalnya rp 220.000,kopi susu kekinian,4,55000,2
bu 2 taro c kak [SEP] baik kak taro c rp 70.000 satuan totalnya rp 140.000,taro c,2,70000,1
3 teh guava dong kak [SEP] siap teh guava 36k totalnya 108 ribu kak,teh guava,3,36000,1
mas mau pesen 4 spesial ayam jamur telor ayam dong kak [SEP] siap spesial ayam jamur telor ayam rp 60.000 totalnya rp 240.000 kak,spesial ayam jamur telor ayam,4,60000,2
pesan 9 ayam crispy dong kak [SEP] oke noted,ayam crispy,9,-1,2
minta 1 soto betawi ya [SEP] soto betawi 35rb ya kak jadi 35.000,soto betawi,1,35000,1
9 es blewah ya [SEP] siap es blewah 18rb totalnya 162rb kak,es blewah,9,18000,2
pesan 1 nasi panggangan ikan tengiri [SEP] siap kak,nasi panggangan ikan tengiri,1,-1,1
8 sei ayam medium nih [SEP] noted kak sei ayam medium rp47rb per porsi totalnya 376rb,sei ayam medium,8,47000,3
bang mau pesen 6 es kopi susu nih [SEP] siap es kopi susu rp24rb totalnya rp144rb kak,es kopi susu,6,24000,1
kak mau pesen 1 rawon dong kak [SEP] oke noted,rawon,1,-1,2
boleh pesan 1 nasi liwet nih [SEP] baik kak nasi liwet 75 ribu satuan totalnya 75rb,nasi liwet,1,75000,1
pesan 1 kopi hitam gayo ya kak [SEP] oke kak kopi hitam gayo hrgny 58 ribu totalnya 58.000,kopi hitam gayo,1,58000,3
8 coto makassar ya [SEP] coto makassar 61.000 ya kak jadi 488rb,coto makassar,8,61000,1
boleh ord 4 es kopi pandan dong kak [SEP] siyaph kak es kopi pandan rp74rb per porsi total 296.000 ya,es kopi pandan,4,74000,3
pesan 6 ayam rica rica kak [SEP] oke ayam rica rica harga 25 ribu total 150k ya kak,ayam rica rica,6,25000,1
boleh pesan 6 ayam kremes kak [SEP] ayam kremes rp51rb ya kak jadi 306rb,ayam kremes,6,51000,2
8 es jeruk dong kak [SEP] noted kak ditunggu ya,es jeruk,8,-1,3
boleh pesan 1 ayam pedas dong [SEP] siap kak ayam pedas 42.000 per porsi total rp 42.000 ya,ayam pedas,1,42000,1
pesan 1 ayam geprek ya kak [SEP] ayam geprek rp18rb ya kak jadi 18.000,ayam geprek,1,18000,3
mbak bisa pesan 7 konro ya kak [SEP] oke konro harga 16rb total rp 112.000 ya kak,konro,7,16000,1
min bisa pesan 10 es teh nih [SEP] es teh rp 15.000 ya kak jadi 150k,es teh,10,15000,1
kk mau pesen 3 mie ayam ya [SEP] mie ayam 40.000 ya kak jadi 120.000,mie ayam,3,40000,1
bu mau pesen 10 nasi sayur asem kak [SEP] siap kak nasi sayur asem 72.000 per porsi total rp720rb ya,nasi sayur asem,10,72000,1
mau 9 mie tiaw biasa ya [SEP] mie tiaw biasa 12.000 ya kak jadi 108rb,mie tiaw biasa,9,12000,1
kak mau pesen 8 tahu crispy dong [SEP] oke siap kak,tahu crispy,8,-1,1
mnt 7 nasi goreng coklat spesial ya kak [SEP] siap kak nasi goreng coklat spesial 68 ribu per porsi total 476 rbu ya,nasi goreng coklat spesial,7,68000,3
beli 4 tahu goreng dong kak [SEP] oke kak tahu goreng harganya 65rb totalnya rp 260.000,tahu goreng,4,65000,1
bu mau pesen 8 nasi goreng jutawan [SEP] baik kak nasi goreng jutawan 37rb satuan totalnya rp 296.000,nasi goreng jutawan,8,37000,2
beli 2 ayam crispy dong kak [SEP] oke kak ayam crispy harganya 27 ribu totalnya 54 ribu,ayam crispy,2,27000,2
kk 9 susu kocok boba mangga nih [SEP] oke susu kocok boba mangga harga 31k total rp279rb ya kak,susu kocok boba mangga,9,31000,2
kak mau order 4 butterscotch coffee latte nih [SEP] noted kak butterscotch coffee latte 20.000 per porsi totalnya rp 80.000,butterscotch coffee latte,4,20000,2
6 nasi gurami bakar kecil nih [SEP] siap kak nasi gurami bakar kecil 62 ribu per porsi total rp 372.000 ya,nasi gurami bakar kecil,6,62000,2
pesan 8 bakso mie campur dong [SEP] baik kak,bakso mie campur,8,-1,3
8 nasi uduk ya kak [SEP] baik kak nasi uduk 18rb satuan totalnya 144rb,nasi uduk,8,18000,2
3 susu taro nih [SEP] susu taro 3.000 ya kak jadi 9 ribu,susu taro,3,3000,2
kak mau pesen 8 nasi goreng xo seafood [SEP] oke siap kak,nasi goreng xo seafood,8,-1,3
10 rawon kak [SEP] siap kak rawon rp 21.000 per porsi total rp 210.000 ya,rawon,10,21000,3
9 bihun goreng kak [SEP] bihun goreng 13 ribu ya kak jadi 117rb,bihun goreng,9,13000,3
