input_text,product,quantity,price_satuan,pattern
min 8 martabak mesir ya [SEP] siap kak martabak mesir 54k per porsi ttl 432 ribu ya,martabak mesir,8,54000,3
beli 8 nasi gurame saos tiram ya [SEP] siap kak nasi gurame saos tiram rp45rb per porsi ttl 360.000 ya,nasi gurame saos tiram,8,45000,3
kak mau order 5 es josua dong kak [SEP] baik kak es josua 65k satuan totalnya rp325rb,es josua,5,65000,1
mbak 5 ice caramel latte nih [SEP] siap kak ice caramel latte rp60rb per porsi total 300k ya,ice caramel latte,5,60000,1
pesan 9 fried chicken rice meal mixed kak [SEP] noted kak ditunggu ya,fried chicken rice meal mixed,9,-1,3
4 bakso rujak [SEP] bakso rujak 55 ribu ya kak jadi rp220rb,bakso rujak,4,55000,2
mau 2 ice kopi susu bandung [SEP] oke kak ice kopi susu bandung harganya rp17rb totalnya 34.000,ice kopi susu bandung,2,17000,1
kak mau order 3 hot drink teh tarik dong kak [SEP] oke kak hot drink teh tarik harganya 16.000 totalnya 48rb,hot drink teh tarik,3,16000,3
pesan 9 es teler kartika [SEP] es teler kartika rp32rb ya kak jadi 288.000,es teler kartika,9,32000,1
7 matcha latte cold ya kak [SEP] shaps matcha latte cold 68.000 totalnya rp 476.000 kak,matcha latte cold,7,68000,3
pesan 2 kopi susu original ya kak [SEP] oke kak pesanannya masuk ya,kopi susu original,2,-1,1
8 chicken ramen ya [SEP] noted kak chicken ramen 5k per porsi totalnya rp 40.000,chicken ramen,8,5000,2
pesan 2 nasi goreng jawa bakso dong [SEP] noted kak nasi goreng jawa bakso 71 ribu per porsi totalnya rp 142.000,nasi goreng jawa bakso,2,71000,2
boleh pesan 9 es kopi susu hazelnut [SEP] oke kak es kopi susu hazelnut harganya 20 ribu totalnya rp 180.000,es kopi susu hazelnut,9,20000,2
bisa pesan 5 skewers chicken usus dong kak [SEP] siap skewers chicken usus 54.000 totalnya 270rb kak,skewers chicken usus,5,54000,2
pesan 2 nasigadogado nih [SEP] oke noted,nasigadogado,2,-1,1
pak mau pesen 7 corndog mozarella rasa susu vanila dong kak [SEP] oke corndog mozarella rasa susu vanila harga 67k total rp469rb ya kak,corndog mozarella rasa susu vanila,7,67000,1
kak mau order 10 teh jahe panas nih [SEP] oke kak teh jahe panas harganya 66.000 totalnya rp660rb,teh jahe panas,10,66000,1
kak mau order 5 omelette mie mozarella ya kak [SEP] baik kak omelette mie mozarella rp71rb satuan totalnya 355.000,omelette mie mozarella,5,71000,1
minta 9 es lengkeng kak [SEP] oke siap kak,es lengkeng,9,-1,3
boleh pesan 10 nasi gembung asam manis dong [SEP] nasi gembung asam manis 20rb ya kak jadi 200rb,nasi gembung asam manis,10,20000,2
boleh pesan 3 toge goreng nih [SEP] noted kak toge goreng 30rb per porsi totalnya rp90rb,toge goreng,3,30000,2
boleh pesan 1 iced taro latte kak [SEP] baik kak iced taro latte 36 ribu satuan totalnya 36 ribu,iced taro latte,1,36000,2
kak mau order 8 es the dong [SEP] baik kak es the rp21rb satuan totalnya 168k,es the,8,21000,2
bu 3 chicken pop corn dong kak [SEP] siap kak chicken pop corn rp33rb per porsi total 99k ya,chicken pop corn,3,33000,1
minta 4 seblak dumpling chicken dan chesee dong [SEP] seblak dumpling chicken dan chesee 49.000 ya kak jadi 196 ribu,seblak dumpling chicken dan chesee,4,49000,2
kak mau pesen 5 combo amo duo fire chicken dong kak,combo amo duo fire chicken,5,-1,3
5 nasi goreng golden chicken dong kak [SEP] siap kak,nasi goreng golden chicken,5,-1,2
pak 4 kentang goreng yasaka dong kak [SEP] siap kentang goreng yasaka 25 ribu totalnya 100 ribu kak,kentang goreng yasaka,4,25000,2
boleh pesan 9 ikan mujair dendeng mentah nih [SEP] siap ikan mujair dendeng mentah 14rb totalnya 126 ribu kak,ikan mujair dendeng mentah,9,14000,1
pesan 3 brownies cup [SEP] brownies cup 27 ribu ya kak jadi rp81rb,brownies cup,3,27000,2
pesan 10 kwetiau rebus dong kak [SEP] baik kak kwetiau rebus 72.000 satuan totalnya 720k,kwetiau rebus,10,72000,1
bang 10 nasi putih ol ya kak [SEP] oke noted,nasi putih ol,10,-1,2
pesan 2 ayam mentai rice bowl kak [SEP] oke kak ayam mentai rice bowl hrgny 26 rbu totalnya 52rb,ayam mentai rice bowl,2,26000,3
beli 8 cranberry cornflakes cookies ya [SEP] siap kak cranberry cornflakes cookies 75.000 per porsi total 600rb ya,cranberry cornflakes cookies,8,75000,1
kak mau order 6 nasi goreng kecombrang ayam pete kak [SEP] oke kak nasi goreng kecombrang ayam pete harganya rp 32.000 totalnya 192k,nasi goreng kecombrang ayam pete,6,32000,1
bisa pesan 7 nasi goreng white kak [SEP] noted kak nasi goreng white 12k per porsi totalnya 84.000,nasi goreng white,7,12000,1
kak mau order 4 double chicken steak kak [SEP] siap double chicken steak 29.000 totalnya 116k kak,double chicken steak,4,29000,2
7 nasi gurih sambal hati dong kak [SEP] noted kak nasi gurih sambal hati rp 54.000 per porsi totalnya rp378rb,nasi gurih sambal hati,7,54000,3
pesan 10 mie goreng indonesia ya [SEP] oke kak mie goreng indonesia harganya rp 24.000 totalnya 240k,mie goreng indonesia,10,24000,1
maok 5 ikan teri bilis nih [SEP] siapp ikan teri bilis 71.000 totalnya 355.000 kak,ikan teri bilis,5,71000,3
minta 5 nasi kulit geprek nih [SEP] oke nasi kulit geprek harga 66rb total 330k ya kak,nasi kulit geprek,5,66000,2
bang bisa pesan 7 lauk aja ayam dong kak [SEP] siap kak lauk aja ayam 46.000 per porsi total 322rb ya,lauk aja ayam,7,46000,2
bu bisa pesan 10 nasi goreng tarik siss [SEP] siap kak nasi goreng tarik siss rp57rb per porsi total rp570rb ya,nasi goreng tarik siss,10,57000,1
pesan 3 classic latte [SEP] oke siap kak,classic latte,3,-1,1
pak 3 boba shake dong [SEP] oke boba shake harga rp 16.000 total 48.000 ya kak,boba shake,3,16000,1
minta 6 matcha hokkaido ya kak [SEP] oke matcha hokkaido harga rp31rb total 186.000 ya kak,matcha hokkaido,6,31000,1
pesan 4 manggo smoothies with ice cream [SEP] oke kak pesanannya masuk ya,manggo smoothies with ice cream,4,-1,3
beli 4 chicken barbeque ya kak [SEP] noted kak chicken barbeque 48k per porsi totalnya 192.000,chicken barbeque,4,48000,1
bang mau pesen 3 ayam saos mentega [SEP] siap kak ayam saos mentega 43 ribu per porsi total 129.000 ya,ayam saos mentega,3,43000,1
8 es soklat hazelnut nih [SEP] baik kak es soklat hazelnut 22k satuan totalnya 176 ribu,es soklat hazelnut,8,22000,2
kak mau order 8 ikan kerapu bakar dong kak [SEP] oke kak ikan kerapu bakar harganya 24k totalnya 192k,ikan kerapu bakar,8,24000,1
6 crepes strawberry ya [SEP] shap kak crepes strawberry 52rb per porsi ttl 312.000 ya,crepes strawberry,6,52000,3
mbak 3 nasi cumi asam manis dong kak [SEP] siap kak nasi cumi asam manis 69.000 per porsi total 207.000 ya,nasi cumi asam manis,3,69000,1
pesan 10 chicken burger original kak [SEP] baik kak chicken burger original rp 4.000 satuan totalnya rp40rb,chicken burger original,10,4000,2
10 sate taichan ayam dong [SEP] sate taichan ayam 71k ya kak jadi 710.000,sate taichan ayam,10,71000,2
kak mau pesen 9 nasi goreng fataya ya [SEP] siap kak,nasi goreng fataya,9,-1,3
beli 8 ayam telur asin [SEP] oke kak ayam telur asin harganya 55.000 totalnya rp440rb,ayam telur asin,8,55000,2
kak mau order 5 teh dingin kak [SEP] noted kak teh dingin 63 ribu per porsi totalnya rp315rb,teh dingin,5,63000,1
pesen 1 chicken chili mayo nih [SEP] chicken chili mayo rp 3.000 ya kak jadi 3k,chicken chili mayo,1,3000,3
minta 8 matcha float dong kak [SEP] matcha float 39rb ya kak jadi rp 312.000,matcha float,8,39000,2
bu bisa pesan 4 nasi telor dadar sambel bawang dong [SEP] oke kak nasi telor dadar sambel bawang harganya rp 55.000 totalnya 220rb,nasi telor dadar sambel bawang,4,55000,2
pesan 2 ayam rica marina nih [SEP] siap kak ayam rica marina 18.000 per porsi total rp 36.000 ya,ayam rica marina,2,18000,2
mai 7 seblak komplit es teh nih [SEP] oke kak seblak komplit es teh hrgny rp17rb totalnya 119rb,seblak komplit es teh,7,17000,3
pesan 2 nasi ayam laos nih [SEP] siap kak,nasi ayam laos,2,-1,2
mau 1 teh hijau original ya kak [SEP] teh hijau original 59.000 ya kak jadi 59rb,teh hijau original,1,59000,1
kak mau order 10 ayam kampung belur cabe ijo ya [SEP] noted kak ayam kampung belur cabe ijo 25 ribu per porsi totalnya 250.000,ayam kampung belur cabe ijo,10,25000,1
beli 4 double jus jambu merah [SEP] siap kak double jus jambu merah 58rb per porsi total rp 232.000 ya,double jus jambu merah,4,58000,2
mbak 3 mie tiaw cumi kak [SEP] siap kak mie tiaw cumi 49rb per porsi total 147rb ya,mie tiaw cumi,3,49000,1
pesan 4 es taro l nih [SEP] siap kak es taro l rp 68.000 per porsi total 272rb ya,es taro l,4,68000,2
mbak 1 nasi bakul dong kak [SEP] noted kak ditunggu ya,nasi bakul,1,-1,1
pesan 5 sushi salmon torio platter ya kak [SEP] noted kak sushi salmon torio platter rp14rb per porsi totalnya 70 ribu,sushi salmon torio platter,5,14000,1
kak mau order 4 iced banana choco latte dong kak [SEP] uke kak iced banana choco latte harganya 34 rbuan totalnya 136rb,iced banana choco latte,4,34000,3
4 ifumie goreng seafood ya kak [SEP] siap ifumie goreng seafood 36 ribu totalnya 144 ribu kak,ifumie goreng seafood,4,36000,2
bang mau pesen 7 bakso petruk dong kak [SEP] siap kak bakso petruk 58k per porsi total 406k ya,bakso petruk,7,58000,2
kak mau pesen 5 white coffee susu ya [SEP] oke kak pesanannya masuk ya,white coffee susu,5,-1,1
pak bisa pesan 8 ayam geprek taman kopi nih [SEP] ayam geprek taman kopi 14 ribu ya kak jadi 112.000,ayam geprek taman kopi,8,14000,2
bg mau pesen 8 chicken cordon blue kentang dong kak [SEP] siap chicken cordon blue kentang rp69rb totalnya 552rb kak,chicken cordon blue kentang,8,69000,2
beli 1 es yora dong kak [SEP] baik kak es yora 64 ribu satuan totalnya 64.000,es yora,1,64000,2
kak 9 bakmie sedap siantar polos [SEP] siap bakmie sedap siantar polos 35k totalnya 315 ribu kak,bakmie sedap siantar polos,9,35000,1
kak mau order 4 ayam goreng mentega [SEP] ayam goreng mentega rp 25.000 ya kak jadi rp100rb,ayam goreng mentega,4,25000,2
minta 8 ikan gembung bakargoreng ekor ya [SEP] baik kak ikan gembung bakargoreng ekor 54.000 satuan totalnya rp432rb,ikan gembung bakargoreng ekor,8,54000,1
6 ikan bawal pedas manis ya kak [SEP] baik kak,ikan bawal pedas manis,6,-1,1
8 ikan telan segar ya kak [SEP] siap kak,ikan telan segar,8,-1,3
mas bisa pesan 8 risol salat ayam ya [SEP] oke risol salat ayam harga rp 41.000 total rp328rb ya kak,risol salat ayam,8,41000,2
pesan 1 goreng otak otak bandeng kak [SEP] oke goreng otak otak bandeng harga rp 13.000 total rp13rb ya kak,goreng otak otak bandeng,1,13000,1
kak mau order 8 siomay mini [SEP] oke kak siomay mini harganya 3rb totalnya rp24rb,siomay mini,8,3000,2
kak mau pesen 10 ayam bakar rica garlic toast nih [SEP] oke noted,ayam bakar rica garlic toast,10,-1,1
2 mie badai level s ya [SEP] oke siap kak,mie badai level s,2,-1,2
beli 3 corndog mozabakso ayam ya [SEP] baik kak corndog mozabakso ayam 31k satuan totalnya 93 ribu,corndog mozabakso ayam,3,31000,1
10 nasi karage omahan sambal merah nih [SEP] siap kak nasi karage omahan sambal merah 40 ribu per porsi total 400 ribu ya,nasi karage omahan sambal merah,10,40000,2
minta 3 ayam clbk dada nih,ayam clbk dada,3,-1,1
mau 2 chicken karaage mentai bento kak [SEP] oke kak chicken karaage mentai bento harganya rp60rb totalnya 120rb,chicken karaage mentai bento,2,60000,1
mau 5 bubblegum ice shaken boba dong [SEP] bubblegum ice shaken boba rp63rb ya kak jadi rp315rb,bubblegum ice shaken boba,5,63000,2
minta 7 indomie goreng telor kornet [SEP] noted kak indomie goreng telor kornet rp37rb per porsi totalnya 259.000,indomie goreng telor kornet,7,37000,2
minta 9 ifo mie gorengkuah ya kak [SEP] noted kak ifo mie gorengkuah 72 ribu per porsi totalnya 648.000,ifo mie gorengkuah,9,72000,1
boleh pesan 4 es nutri sari sweet mango dong kak [SEP] oke kak es nutri sari sweet mango harganya 66 ribu totalnya 264rb,es nutri sari sweet mango,4,66000,2
8 teh tarik panas dingin dong kak [SEP] noted kak teh tarik panas dingin 72rb per porsi totalnya 576rb,teh tarik panas dingin,8,72000,2
kak mau order 7 kwetiaw goreng seafood dong kak [SEP] kwetiaw goreng seafood rp47rb ya kak jadi rp329rb,kwetiaw goreng seafood,7,47000,1
1 es kopi item dong [SEP] baik kak es kopi item 27k satuan totalnya rp 27.000,es kopi item,1,27000,2
beli 6 es kopi buco ya [SEP] oke es kopi buco harga 47k total 282.000 ya kak,es kopi buco,6,47000,2
kak mau order 6 teh hijau tarik dingin dong kak [SEP] baik kak teh hijau tarik dingin 45.000 satuan totalnya 270k,teh hijau tarik dingin,6,45000,2
minta 9 sop daging np nih [SEP] noted kak sop daging np rp73rb per porsi totalnya rp 657.000,sop daging np,9,73000,2
beli 8 pancong keju susu l [SEP] pancong keju susu l rp 63.000 ya kak jadi rp 504.000,pancong keju susu l,8,63000,2
mau 9 es kopi nako dong [SEP] siap kak es kopi nako rp 32.000 per porsi total 288.000 ya,es kopi nako,9,32000,2
10 nasi goreng quemami dong kak [SEP] siap kak nasi goreng quemami 15 ribu per porsi total rp150rb ya,nasi goreng quemami,10,15000,1
pesan 5 nasi chicken wing dong [SEP] oke kak nasi chicken wing harganya 74k totalnya 370.000,nasi chicken wing,5,74000,2
kak mau order 9 brownies lumer topping coklat kak [SEP] siap brownies lumer topping coklat 29 ribu totalnya rp 261.000 kak,brownies lumer topping coklat,9,29000,2
pesan 7 kopi pancung dingin nih [SEP] noted kak ditunggu ya,kopi pancung dingin,7,-1,2
pesan 4 chicken katsu don dong kak [SEP] noke kak chicken katsu don harganya 5 ribu totalnya rp20rb,chicken katsu don,4,5000,3
kak mau order 2 ice mint choco latte dong [SEP] ice mint choco latte 3k ya kak jadi rp6rb,ice mint choco latte,2,3000,2
beli 1 matcha ice blended kak [SEP] oke matcha ice blended harga rp 73.000 total rp73rb ya kak,matcha ice blended,1,73000,2
min mau pesen 5 bihun goreng bakso ya kak [SEP] noted kak bihun goreng bakso 28k per porsi totalnya 140k,bihun goreng bakso,5,28000,3
beli 5 nasi gembung sambal ijo [SEP] siap kak nasi gembung sambal ijo 73k per porsi total 365 ribu ya,nasi gembung sambal ijo,5,73000,2
mbak mau pesen 5 indomie bumbu aceh dong [SEP] noted kak indomie bumbu aceh rp 75.000 per porsi totalnya 375rb,indomie bumbu aceh,5,75000,1
boleh pesan 6 susu panas ya [SEP] siap susu panas 50k totalnya 300.000 kak,susu panas,6,50000,2
mau 8 smoked chicken ball dong [SEP] siap smoked chicken ball 57k totalnya 456k kak,smoked chicken ball,8,57000,2
beli 5 kopi tubruk robusta dong [SEP] siap kak kopi tubruk robusta 23 ribu per porsi total 115.000 ya,kopi tubruk robusta,5,23000,2
3 kopi sadis double shoot ya [SEP] oke kak kopi sadis double shoot harganya 31.000 totalnya 93 ribu,kopi sadis double shoot,3,31000,2
pesan 2 cap cay goreng ya [SEP] siap kak cap cay goreng rp 50.000 per porsi total 100k ya,cap cay goreng,2,50000,2
pesan 8 kebab ayam premium [SEP] oke kebab ayam premium harga 36.000 total rp288rb ya kak,kebab ayam premium,8,36000,3
beli 7 nasi goreng ala lina [SEP] noted kak nasi goreng ala lina rp 45.000 per porsi totalnya 315.000,nasi goreng ala lina,7,45000,2
bu mau pesen 6 spageti goreng [SEP] siap kak spageti goreng rp 42.000 per porsi total rp 252.000 ya,spageti goreng,6,42000,2
minta 6 ayam geprek wrap dong kak [SEP] ayam geprek wrap rp 41.000 ya kak jadi rp 246.000,ayam geprek wrap,6,41000,3
beli 4 chicken karage ocha kak [SEP] oke kak chicken karage ocha harganya 64 ribu totalnya 256 ribu,chicken karage ocha,4,64000,1
8 es lemon tea small dong [SEP] baik kak es lemon tea small 35rb satuan totalnya rp280rb,es lemon tea small,8,35000,2
kak 1 nasi goreng mawut dong kak,nasi goreng mawut,1,-1,3
mas bisa pesan 4 nasi timbel ayam goreng ya [SEP] oke kak nasi timbel ayam goreng harganya 47 ribu totalnya 188k,nasi timbel ayam goreng,4,47000,1
mas bisa pesan 3 udang lada hitam ya kak [SEP] siap udang lada hitam 72k totalnya 216 ribu kak,udang lada hitam,3,72000,1
mau 3 chicken finger kak [SEP] noted kak chicken finger 62 ribu per porsi totalnya 186rb,chicken finger,3,62000,2
minta 6 es teh nyawang susu nih [SEP] siap es teh nyawang susu 8 ribu totalnya rp48rb kak,es teh nyawang susu,6,8000,1
beli 2 mie goreng kembang bawang dong kak [SEP] siap kak mie goreng kembang bawang 16k per porsi total rp 32.000 ya,mie goreng kembang bawang,2,16000,1
mau 6 chicken yakiniku ramen dong [SEP] siap chicken yakiniku ramen 49 ribu totalnya 294.000 kak,chicken yakiniku ramen,6,49000,1
kak mau order 7 sup ayam dong kak [SEP] siap kak sup ayam 26 ribu per porsi total 182 ribu ya,sup ayam,7,26000,2
minta 6 es kopi susu dong kak [SEP] oke es kopi susu harg 23k total 138 rbu ya kak,es kopi susu,6,23000,3
beli 2 sop rumput laut [SEP] baik kak sop rumput laut rp27rb satuan totalnya rp54rb,sop rumput laut,2,27000,1
8 chicken dirty [SEP] oke chicken dirty harga rp62rb total 496rb ya kak,chicken dirty,8,62000,1
kak mau order 5 ayam goreng serai dong [SEP] ayam goreng serai 25k ya kak jadi 125 ribu,ayam goreng serai,5,25000,1
boleh pesan 10 nasi goreng ayam kecap ya [SEP] siap nasi goreng ayam kecap 5 ribu totalnya 50rb kak,nasi goreng ayam kecap,10,5000,2
kk 8 kopi susu baileys ya [SEP] baik kak kopi susu baileys 11.000 satuan totalnya 88k,kopi susu baileys,8,11000,1
pesan 4 chicken teriyaki stick dong kak [SEP] siap kak chicken teriyaki stick 32 ribu per porsi total rp128rb ya,chicken teriyaki stick,4,32000,2
mau 9 bakso beranak ya kak [SEP] siap kak bakso beranak 47k per porsi total rp 423.000 ya,bakso beranak,9,47000,2
boleh pesan 2 nasi telur sambal ijo ya [SEP] siap nasi telur sambal ijo rp 61.000 totalnya rp 122.000 kak,nasi telur sambal ijo,2,61000,2
min bisa pesan 10 es coklat kat nih [SEP] oke kak es coklat kat harganya 7k totalnya 70rb,es coklat kat,10,7000,2
kk mau pesen 9 martabak spesial ayam ya [SEP] oke martabak spesial ayam harga 23k total rp 207.000 ya kak,martabak spesial ayam,9,23000,1
minta 2 banana bites choco dong [SEP] siap banana bites choco 75rb totalnya rp 150.000 kak,banana bites choco,2,75000,3
bu bisa pesan 1 dolce latte c ya [SEP] siap kak dolce latte c 7k per porsi total 7rb ya,dolce latte c,1,7000,1
kak 7 jus jeruk susu ya kak [SEP] siap kak jus jeruk susu 18 ribu per porsi total 126rb ya,jus jeruk susu,7,18000,1
boleh pesan 9 dumpling ayam bakar kak [SEP] siap kak dumpling ayam bakar 50rb per porsi total 450rb ya,dumpling ayam bakar,9,50000,1
pesan 2 nasi pecelurap ayam nih [SEP] baik kak,nasi pecelurap ayam,2,-1,2
kak mau order 4 nasi ayam geprek sambel matha ya kak [SEP] oke nasi ayam geprek sambel matha harga rp 7.000 total 28k ya kak,nasi ayam geprek sambel matha,4,7000,2
kak mau pesen 1 chicken rogout kak [SEP] oke noted,chicken rogout,1,-1,3
mas bisa pesan 7 ice thai tea dong [SEP] siap kak ice thai tea rp 46.000 per porsi total 322 ribu ya,ice thai tea,7,46000,2
boleh pesan 7 susu skim bubuk ya [SEP] siap kak susu skim bubuk rp 72.000 per porsi total rp 504.000 ya,susu skim bubuk,7,72000,2
kak mau order 9 spicy chicken wings ya [SEP] spicy chicken wings 74.000 ya kak jadi 666.000,spicy chicken wings,9,74000,1
mnt 3 kwetiau penang seafood telur bebek nih [SEP] baik kak kwetiau penang seafood telur bebek 45rb satuan totalnya 135.000,kwetiau penang seafood telur bebek,3,45000,3
kak mau pesen 3 bakso daging maju mapan kombinasi dong [SEP] noted kak bakso daging maju mapan kombinasi rp 66.000 per porsi totalnya 198k,bakso daging maju mapan kombinasi,3,66000,2
pak 8 lumpia goreng [SEP] siap kak,lumpia goreng,8,-1,2
beli 5 jus strawberry nih [SEP] jus strawberry 7.000 ya kak jadi rp35rb,jus strawberry,5,7000,1
mas 7 chicken pie ya kak [SEP] siap kak chicken pie rp11rb per porsi total rp 77.000 ya,chicken pie,7,11000,1
minta 9 latte aren cold nih [SEP] siap kak latte aren cold 35k per porsi total 315k ya,latte aren cold,9,35000,2
minta 5 es krim coconut milk [SEP] oke noted,es krim coconut milk,5,-1,1
beli 4 mie tomyumsuki ya kak [SEP] noted kak mie tomyumsuki rp 45.000 per porsi totalnya 180k,mie tomyumsuki,4,45000,1
kak mai order 10 nasi kulit omahan blackpepper ya [SEP] noted kak nasi kulit omahan blackpepper 47rb per porsi totalnya 470 rbu,nasi kulit omahan blackpepper,10,47000,3
beli 2 choco mint boba milk nih [SEP] choco mint boba milk 57rb ya kak jadi 114.000,choco mint boba milk,2,57000,2
pesan 1 nasi nila goreng ya kak [SEP] nasi nila goreng rp26rb ya kak jadi rp 26.000,nasi nila goreng,1,26000,2
pesan 3 hot caffe latte dong [SEP] siap kak,hot caffe latte,3,-1,1
beli 6 cookies n cream ya [SEP] noted kak cookies n cream 75k per porsi totalnya rp450rb,cookies n cream,6,75000,1
boleh pesan 9 nasi campur daging dong kak [SEP] nasi campur daging 20 ribu ya kak jadi 180.000,nasi campur daging,9,20000,1
bg bisa pesan 3 mie doer [SEP] noted kak mie doer rp 11.000 per porsi totalnya 33 ribu,mie doer,3,11000,2
beli 6 brownies lumer mix dong kak [SEP] siap kak brownies lumer mix rp 36.000 per porsi total 216 ribu ya,brownies lumer mix,6,36000,2
kak mau order 2 cheesy fries large kak [SEP] baik kak cheesy fries large 51rb satuan totalnya 102rb,cheesy fries large,2,51000,1
bang mau pesen 10 mie pangsit goreng [SEP] noted kak mie pangsit goreng 13 ribu per porsi totalnya rp130rb,mie pangsit goreng,10,13000,2
massss bz pesan 10 nasi sereh bungkus limasari nih [SEP] siap nasi sereh bungkus limasari 24k totalnya 240 ribu kak,nasi sereh bungkus limasari,10,24000,3
minta 6 es kawista [SEP] oke kak es kawista harganya 21.000 totalnya 126 ribu,es kawista,6,21000,1
minta 8 ayam kungpao dong kak [SEP] siap kak ayam kungpao rp 29.000 per porsi total 232 ribu ya,ayam kungpao,8,29000,1
5 aneka jus dong [SEP] noted kak ditunggu ya,aneka jus,5,-1,2
mau pesen 8 es pop ice coklat dong kak [SEP] baik kak es pop ice coklat 71 ribu satuan totalnya 568.000,es pop ice coklat,8,71000,2
boleh pesan 2 dumpling chicken goreng dong kak [SEP] siap dumpling chicken goreng 74 ribu totalnya 148k kak,dumpling chicken goreng,2,74000,2
boleh pesan 4 ice kopi susu caramel ya [SEP] siap ice kopi susu caramel rp14rb totalnya 56rb kak,ice kopi susu caramel,4,14000,2
3 nasi goreng semur daging ya kak [SEP] oke nasi goreng semur daging harga rp25rb total rp75rb ya kak,nasi goreng semur daging,3,25000,1
boleh pesan 2 thai tea hot dong [SEP] ciap kak thai tea hot 65.000 per porsi ttl 130.000 ya,thai tea hot,2,65000,3
1 ice almond latte nih [SEP] oke siap kak,ice almond latte,1,-1,1
9 kopi susu gula aren diced kak [SEP] oke kopi susu gula aren diced harga 62.000 total 558 ribu ya kak,kopi susu gula aren diced,9,62000,1
mau 3 nasi ikan mujair nih [SEP] nasi ikan mujair rp25rb ya kak jadi 75k,nasi ikan mujair,3,25000,2
mauuuu 4 balungan ayam rica bakar nih [SEP] noted kak balungan ayam rica bakar rp27rb per porsi totalnya 108k,balungan ayam rica bakar,4,27000,3
mas 9 biasa telor ayam sosis kak [SEP] noted kak ditunggu ya,biasa telor ayam sosis,9,-1,3
mau 7 sop gurame dong kak [SEP] siap sop gurame 41.000 totalnya 287k kak,sop gurame,7,41000,2
mbak bz pesan 1 kyoto matcha latte kak [SEP] kyoto matcha latte rp 53.000 ya kak jadi rp 53.000,kyoto matcha latte,1,53000,3
minta 5 es kopi susu aren ya kak [SEP] noted kak ditunggu ya,es kopi susu aren,5,-1,2
5 hot matcha ya [SEP] oke kak hot matcha harganya 22k totalnya 110.000,hot matcha,5,22000,1
kak mau pesen 2 nasi gurih perkedel ya kak [SEP] nasi gurih perkedel rp 30.000 ya kak jadi 60rb,nasi gurih perkedel,2,30000,2
kak 9 nasi goreng bumbu udang dong kak [SEP] noted kak nasi goreng bumbu udang rp66rb per porsi totalnya 594 ribu,nasi goreng bumbu udang,9,66000,1
