input_text,product,quantity,price_satuan,pattern
kak mau order 6 mie kuning daging sapi kuahgoreng ya [SEP] siap mie kuning daging sapi kuahgoreng 11 ribu totalnya 66.000 kak,mie kuning daging sapi kuahgoreng,6,11000,1
minta 1 nasi karage omahan sambal merah dong [SEP] baik kak,nasi karage omahan sambal merah,1,-1,3
pak bisa pesan 1 chicken pesto parm ya [SEP] chicken pesto parm 45.000 ya kak jadi 45k,chicken pesto parm,1,45000,2
kk 4 hazelnut latte panas kak [SEP] noted kak ditunggu ya,hazelnut latte panas,4,-1,2
9 chicken biryani single dong kak [SEP] baik kak chicken biryani single rp 52.000 satuan totalnya 468k,chicken biryani single,9,52000,1
minta 1 ayam geprek sambel matah kak [SEP] siap kak ayam geprek sambel matah rp 46.000 per porsi total 46rb ya,ayam geprek sambel matah,1,46000,2
kak mau order 7 es kopi tiramisu nih [SEP] shaps kak es kopi tiramisu 42.000 per porsi total 294k ya,es kopi tiramisu,7,42000,3
pesan 3 ayam goreng chijaupotong nih [SEP] siap kak,ayam goreng chijaupotong,3,-1,1
3 nasi campur daging dong [SEP] baik kak nasi campur daging rp71rb satuan totalnya 213rb,nasi campur daging,3,71000,2
pesan 5 soto padang dong [SEP] siap kak,soto padang,5,-1,3
3 telur ayam [SEP] okz telur ayam harga rp41rb total rp123rb ya kak,telur ayam,3,41000,3
bu 6 mie goreng bs coffee kak [SEP] siap mie goreng bs coffee 31 ribu totalnya rp 186.000 kak,mie goreng bs coffee,6,31000,1
pak 6 jus straberry [SEP] noted kak jus straberry 40k per porsi totalnya 240k,jus straberry,6,40000,2
minta 3 nasi bakar original ya [SEP] oke nasi bakar original harga 6.000 total 18rb ya kak,nasi bakar original,3,6000,2
bu bz pesan 9 nasi lelewader kak [SEP] noted kak nasi lelewader 45k per porsi totalnya rp 405.000,nasi lelewader,9,45000,3
mau 1 mie otot dong [SEP] oke mie otot harga 15k total 15.000 ya kak,mie otot,1,15000,1
boleh pesan 5 chicken pesto parm mini kak [SEP] siap chicken pesto parm mini rp 31.000 totalnya rp 155.000 kak,chicken pesto parm mini,5,31000,2
1 chicken yakiniku kak,chicken yakiniku,1,-1,2
pak 1 daging kepiting saus mayones ya kak [SEP] oke kak daging kepiting saus mayones harganya 18k totalnya 18.000,daging kepiting saus mayones,1,18000,1
boleh pesan 8 snack platters ya [SEP] snack platters 3.000 ya kak jadi 24 ribu,snack platters,8,3000,1
boleh pesan 5 ayam geprek sambal andalimanpotong [SEP] oke kak ayam geprek sambal andalimanpotong harganya 5 rbuan totalnya 25rb,ayam geprek sambal andalimanpotong,5,5000,3
4 es kopi brondong ya kak [SEP] baik kak es kopi brondong rp44rb satuan totalnya 176k,es kopi brondong,4,44000,1
mau pesen 5 matcha tea latte dong kak [SEP] baik kak matcha tea latte 14k satuan totalnya rp70rb,matcha tea latte,5,14000,2
mbak bisa pesan 3 kimchi chicken sesame ya kak [SEP] oke kimchi chicken sesame harga 6.000 total 18 ribu ya kak,kimchi chicken sesame,3,6000,1
beli 3 roti kukus susu ya [SEP] oke kak roti kukus susu harganya 55rb totalnya 165k,roti kukus susu,3,55000,3
kak mau pesen 9 okinawa brown sugar big boba ya [SEP] noted kak ditunggu ya,okinawa brown sugar big boba,9,-1,2
beli 3 palmier [SEP] siap palmier rp46rb totalnya 138k kak,palmier,3,46000,2
kak mau order 9 siomay beef dong kak [SEP] siap kak siomay beef 5rb per porsi total 45.000 ya,siomay beef,9,5000,1
bang 9 calzone chicken original ya [SEP] noted kak ditunggu ya,calzone chicken original,9,-1,1
kak mau order 2 nasi hokben ya [SEP] oke nasi hokben harga rp 74.000 total 148 ribu ya kak,nasi hokben,2,74000,2
bg mau pesen 9 thanks a latte chocolate nih [SEP] oke kak thanks a latte chocolate harganya rp42rb totalnya rp378rb,thanks a latte chocolate,9,42000,1
bang mau pesen 4 es nutrisari leci [SEP] baik kak es nutrisari leci rp 59.000 satuan totalnya rp236rb,es nutrisari leci,4,59000,1
pesan 10 nasi udang geprek ya kak [SEP] oke kak nasi udang geprek harganya 22.000 totalnya 220 ribu,nasi udang geprek,10,22000,2
kak mau order 2 es nutrisari jeruk nipis kak [SEP] siap kak es nutrisari jeruk nipis 51.000 per porsi total 102rb ya,es nutrisari jeruk nipis,2,51000,1
beli 6 kopi susu kurma dong [SEP] oke kak kopi susu kurma harganya 43k totalnya 258.000,kopi susu kurma,6,43000,1
4 combo fire flying chicken dong [SEP] noted kak ditunggu ya,combo fire flying chicken,4,-1,1
minta 4 happy meal ayam mcd [SEP] oke kak happy meal ayam mcd harganya rp59rb totalnya 236k,happy meal ayam mcd,4,59000,1
minta 7 kaki ayam masak kecap dong [SEP] noted kak kaki ayam masak kecap 20k per porsi totalnya 140k,kaki ayam masak kecap,7,20000,1
pak bisa pesan 9 hot caramel latte nih [SEP] hot caramel latte 61rb ya kak jadi 549 rebu,hot caramel latte,9,61000,3
kak mau order 5 ayam bakar ekor nih [SEP] siap ayam bakar ekor 26 rbu totalnya rp130rb kak,ayam bakar ekor,5,26000,3
8 nasi goreng kecombrang ayam pete kak [SEP] noted kak nasi goreng kecombrang ayam pete 43k per porsi totalnya 344rb,nasi goreng kecombrang ayam pete,8,43000,1
pesan 6 ifu mie goreng ya [SEP] siap kak ifu mie goreng rp43rb per porsi total 258k ya,ifu mie goreng,6,43000,2
beli 5 teh susu panas nih [SEP] noted kak teh susu panas 68.000 per porsi totalnya 340k,teh susu panas,5,68000,2
kak mau order 3 ifumie goreng seafood dong kak [SEP] oke kak ifumie goreng seafood harganya 69k totalnya 207rb,ifumie goreng seafood,3,69000,1
beli 7 babi panggang tanpa nasi [SEP] siap kak babi panggang tanpa nasi 59rb per porsi total 413.000 ya,babi panggang tanpa nasi,7,59000,2
nbeli 3 tahu goreng crispy kak [SEP] siap kak tahu goreng crispy rp47rb per porsi total rp 141.000 ya,tahu goreng crispy,3,47000,3
7 ikan bawal panggang kak [SEP] siap ikan bawal panggang 13k totalnya 91k kak,ikan bawal panggang,7,13000,1
beli 9 nasi goreng jawa spesial ya kak [SEP] noted kak nasi goreng jawa spesial rp 67.000 per porsi totalnya 603.000,nasi goreng jawa spesial,9,67000,1
kak mau pesen 4 nasi bungkus kari kambing kak [SEP] baik kak,nasi bungkus kari kambing,4,-1,2
pesan 6 nasi goreng jumbo nyam nyam dong kak [SEP] noted kak nasi goreng jumbo nyam nyam 26k per porsi totalnya 156 ribu,nasi goreng jumbo nyam nyam,6,26000,1
mau 9 es blander good day freze ya [SEP] baik kak es blander good day freze 14rb satuan totalnya 126k,es blander good day freze,9,14000,2
minta 1 ayam rendang potong dong kak [SEP] baik kak,ayam rendang potong,1,-1,2
pak mau pesen 10 pisang kriuk taro nih [SEP] noted kak pisang kriuk taro 45.000 per porsi totalnya 450k,pisang kriuk taro,10,45000,2
pesan 2 chicken karaage ya [SEP] siap chicken karaage 50 ribu totalnya 100rb kak,chicken karaage,2,50000,1
kk mau pesen 3 kopi cappucino ya kak [SEP] oke kak kopi cappucino harganya 21rb totalnya 63 ribu,kopi cappucino,3,21000,1
kak mau order 6 ayam goreng church texas dada dong [SEP] siap kak ayam goreng church texas dada 70.000 per porsi total 420 ribu ya,ayam goreng church texas dada,6,70000,2
beli 8 es jeruk nipis small [SEP] oke es jeruk nipis small harga rp50rb total 400k ya kak,es jeruk nipis small,8,50000,2
boleh pesan 7 thai tea ya [SEP] thai tea 73.000 ya kak jadi 511rb,thai tea,7,73000,1
pesan 5 ice thai tea l nih [SEP] siap ice thai tea l rp72rb totalnya 360.000 kak,ice thai tea l,5,72000,1
pesan 3 es milo small dong kak [SEP] oke noted,es milo small,3,-1,1
kak mau order 6 hot kopi susu keluarga [SEP] noted kak hot kopi susu keluarga rp14rb per porsi totalnya 84rb,hot kopi susu keluarga,6,14000,2
mau 4 mie aceh goreng sifood dong kak [SEP] baik kak mie aceh goreng sifood 30rb satuan totalnya 120.000,mie aceh goreng sifood,4,30000,3
kk bisa pesan 5 nasi wader pe ya [SEP] nasi wader pe rp 16.000 ya kak jadi 80rb,nasi wader pe,5,16000,2
mai 7 nasi tambah dong kak [SEP] oke kak nasi tambah hrgny rp 65.000 totalnya rp 455.000,nasi tambah,7,65000,3
kk bisa pesan 8 chicken pop korean spicy nih [SEP] siap kak chicken pop korean spicy rp 5.000 per porsi total 40.000 ya,chicken pop korean spicy,8,5000,2
kak mau order 8 ayam clbk sayap ya kak [SEP] noted kak ayam clbk sayap rp 14.000 per porsi totalnya 112.000,ayam clbk sayap,8,14000,1
bu 1 pancong meses susu s dong [SEP] baik kak,pancong meses susu s,1,-1,3
minta 1 nasi telor dadar dong kak [SEP] baik kak nasi telor dadar 23k satuan totalnya rp 23.000,nasi telor dadar,1,23000,1
beli 1 pe tanpa nasi dong [SEP] siap kak pe tanpa nasi 51 ribu per porsi total 51k ya,pe tanpa nasi,1,51000,1
mau 10 kwetiau kuah seafood dong kak [SEP] siap kwetiau kuah seafood 61.000 totalnya rp 610.000 kak,kwetiau kuah seafood,10,61000,2
boleh pesan 6 nasi sambelan lele dong kak [SEP] oke nasi sambelan lele harga rp4rb total 24 ribu ya kak,nasi sambelan lele,6,4000,2
kk mau pesen 10 nasi rawon nih [SEP] siap nasi rawon 6rb totalnya 60 ribu kak,nasi rawon,10,6000,2
kak mau pesen 8 es nutri sarijeruk peras kak [SEP] baik kak,es nutri sarijeruk peras,8,-1,3
beli 2 chizu taro large ya [SEP] baik kak chizu taro large 58 ribu satuan totalnya rp116rb,chizu taro large,2,58000,2
kak mau order 2 kwetiau pansit [SEP] noted kak kwetiau pansit 19 ribu per porsi totalnya 38rb,kwetiau pansit,2,19000,1
2 mexican chicken whole ya [SEP] siap kak,mexican chicken whole,2,-1,2
minta 6 mie cjdw jombo ayam panggangtelur nih [SEP] oke siap kak,mie cjdw jombo ayam panggangtelur,6,-1,2
min 4 butter rice chicken katsu ya kak [SEP] butter rice chicken katsu 10.000 ya kak jadi 40rb,butter rice chicken katsu,4,10000,2
beli 5 coffee latte hot [SEP] siap kak coffee latte hot rp52rb per porsi total 260 ribu ya,coffee latte hot,5,52000,2
beli 7 ikan kawalinya segar ya kak [SEP] noted kak ikan kawalinya segar 75 ribu per porsi totalnya 525.000,ikan kawalinya segar,7,75000,1
kk bisa pesan 8 kosuka kopi susu karamel purin [SEP] siap kak kosuka kopi susu karamel purin 50.000 per porsi total 400.000 ya,kosuka kopi susu karamel purin,8,50000,1
bang 4 palmier [SEP] palmier 29rb ya kak jadi rp116rb,palmier,4,29000,2
pesan 5 bistik ayam [SEP] noted kak bistik ayam 68 ribu per porsi totalnya rp340rb,bistik ayam,5,68000,2
beli 1 es campur rumput laut dong [SEP] siap es campur rumput laut rp62rb totalnya 62rb kak,es campur rumput laut,1,62000,2
1 cah taoge ayam dong,cah taoge ayam,1,-1,1
boleh pesan 2 cap cay gorengkuah spesial dong [SEP] baik kak cap cay gorengkuah spesial rp 28.000 satuan totalnya 56.000,cap cay gorengkuah spesial,2,28000,1
bg 5 dimsum goreng lumpia galau dong kak [SEP] siap kak dimsum goreng lumpia galau rp 22.000 per porsi total 110.000 ya,dimsum goreng lumpia galau,5,22000,2
minta 3 chicken karaage mix salad nih [SEP] oke kak chicken karaage mix salad harganya rp 43.000 totalnya 129k,chicken karaage mix salad,3,43000,2
5 nasi goreng ikan cakalang kak,nasi goreng ikan cakalang,5,-1,3
bu mau pesen 9 nasi udang asam manis dong kak [SEP] baik kak nasi udang asam manis rp 65.000 satuan totalnya 585 ribu,nasi udang asam manis,9,65000,1
bang 5 fire flying chicken [SEP] fire flying chicken 73.000 ya kak jadi rp365rb,fire flying chicken,5,73000,2
kk 8 ayam sambel matah kak [SEP] ayam sambel matah rp 23.000 ya kak jadi 184.000,ayam sambel matah,8,23000,1
beli 8 ayam geprek sambal kecombrangpotong [SEP] oke kak ayam geprek sambal kecombrangpotong harganya 63rb totalnya 504 ribu,ayam geprek sambal kecombrangpotong,8,63000,2
boleh pesan 3 nasi sei sapi khas ntt kak [SEP] siap nasi sei sapi khas ntt 64k totalnya 192.000 kak,nasi sei sapi khas ntt,3,64000,2
pesan 5 es nutri sarilemon tea ya [SEP] noted kak es nutri sarilemon tea 18.000 per porsi totalnya 90 ribu,es nutri sarilemon tea,5,18000,1
mau 4 combo ayam bakar [SEP] siap kak combo ayam bakar 6rb per porsi total 24.000 ya,combo ayam bakar,4,6000,2
bang mau pesen 7 coffe latte vanila dong [SEP] baik kak coffe latte vanila 33rb satuan totalnya 231.000,coffe latte vanila,7,33000,1
pesan 1 bakso bakar goreng ya [SEP] baik kak,bakso bakar goreng,1,-1,3
minta 7 mie tek tek mevvah ya kak [SEP] oke noted,mie tek tek mevvah,7,-1,3
mas bisa pesan 2 jus mangga dong kak [SEP] jus mangga 40k ya kak jadi 80rb,jus mangga,2,40000,1
boleh pesan 7 mie ayam bakso telur nih [SEP] siap mie ayam bakso telur 36rb totalnya 252rb kak,mie ayam bakso telur,7,36000,2
mbak mau pesen 9 palmiers stick kak [SEP] noted kak palmiers stick 38rb per porsi totalnya rp 342.000,palmiers stick,9,38000,1
mau 4 nasi gembung rica rica copa [SEP] siap nasi gembung rica rica copa 30rb totalnya 120k kak,nasi gembung rica rica copa,4,30000,1
kak mau pesen 5 hot plate ayam saus pedas dong kak [SEP] oke siap kak,hot plate ayam saus pedas,5,-1,2
minta 9 nasi ikan mas goreng dong kak [SEP] noted kak ditunggu ya,nasi ikan mas goreng,9,-1,3
pesan 2 chicken karaage nanban bento dong [SEP] noted kak chicken karaage nanban bento 71.000 per porsi totalnya 142rb,chicken karaage nanban bento,2,71000,1
boleh pesan 4 thai tea cream cheese dong kak [SEP] oke kak thai tea cream cheese harganya 10rb totalnya rp40rb,thai tea cream cheese,4,10000,3
maok 4 teh hijau dingin dong [SEP] teh hijau dingin 6rb ya kak jadi 24.000,teh hijau dingin,4,6000,3
kak mau order 2 nasi goreng jamet dong kak [SEP] siap nasi goreng jamet 75rb totalnya rp150rb kak,nasi goreng jamet,2,75000,1
mau pesen 6 es kopi susu caramel dong kak [SEP] es kopi susu caramel 53k ya kak jadi rp318rb,es kopi susu caramel,6,53000,2
boleh pesan 3 jus alpukat [SEP] baik kak jus alpukat 32k satuan totalnya 96rb,jus alpukat,3,32000,1
boleh pesan 4 butter chicken rice dong kak [SEP] baik kak butter chicken rice 8 ribu satuan totalnya 32 ribu,butter chicken rice,4,8000,1
5 nasi minyak ya [SEP] noted kak nasi minyak 13.000 per porsi totalnya rp 65.000,nasi minyak,5,13000,2
min mau pesen 1 onigiri indomie goreng dong [SEP] siap onigiri indomie goreng 10.000 totalnya 10k kak,onigiri indomie goreng,1,10000,2
pesan 9 mie aceh tumis sifood ya kak [SEP] noted kak mie aceh tumis sifood 69k per porsi totalnya rp 621.000,mie aceh tumis sifood,9,69000,3
