input_text,product,quantity,price_satuan,pattern
mb 9 hot hazelnut coffee latte [SEP] siiaapp hot hazelnut coffee latte 41k totalnya 369 rbu kak,hot hazelnut coffee latte,9,41000,3
beli 3 molen keju kak [SEP] noted kak molen keju rp 66.000 per porsi totalnya 198k,molen keju,3,66000,2
bu bisa pesan 7 roti bakar srikaya [SEP] oke roti bakar srikaya harga 65.000 total 455 ribu ya kak,roti bakar srikaya,7,65000,2
kk bisa pesan 2 chicken ya [SEP] oke kak chicken harganya 40.000 totalnya 80.000,chicken,2,40000,1
min bisa pesan 4 keripik usus kak [SEP] oke kak keripik usus harganya rp 18.000 totalnya rp72rb,keripik usus,4,18000,1
pesan 10 kangkung goreng krispi [SEP] kangkung goreng krispi 73.000 ya kak jadi 730k,kangkung goreng krispi,10,73000,1
maok 7 carnivor dong kak [SEP] siap kak carnivor 74rb per porsi total 518.000 ya,carnivor,7,74000,3
boleh pesan 8 buco bob nih [SEP] buco bob 65.000 ya kak jadi 520 ribu,buco bob,8,65000,2
minta 1 kwetiaw  telur dadar dong kak [SEP] noted kak ditunggu ya,kwetiaw  telur dadar,1,-1,2
kak 10 bakmi ayam cincang ya kak [SEP] bakmi ayam cincang 24.000 ya kak jadi rp240rb,bakmi ayam cincang,10,24000,1
pak 4 juice merayu kak [SEP] oke kak juice merayu harganya 51k totalnya 204.000,juice merayu,4,51000,1
bang bisa pesan 4 frozen wahaha pork ribs large nih [SEP] baik kak frozen wahaha pork ribs large 24 ribu satuan totalnya 96.000,frozen wahaha pork ribs large,4,24000,1
pesan 3 coffee float iced ya kak [SEP] noted kak ditunggu ya,coffee float iced,3,-1,1
mau 9 nasi goreng ayam sambal hijau dong [SEP] siap kak nasi goreng ayam sambal hijau 73.000 per porsi total rp657rb ya,nasi goreng ayam sambal hijau,9,73000,1
kak mau order 5 extra beef bacon nih [SEP] noted kak extra beef bacon rp42rb per porsi totalnya 210k,extra beef bacon,5,42000,2
bisa pesan 3 bungkil kacang tanah kak [SEP] oke kak bungkil kacang tanah hrgny 23k totalnya rp69rb,bungkil kacang tanah,3,23000,3
minta 1 roti upin ipin nanas nih [SEP] siap roti upin ipin nanas 30 ribu totalnya 30k kak,roti upin ipin nanas,1,30000,2
boleh pesan 5 chili doc with nu tea nih [SEP] siap kak chili doc with nu tea rp 68.000 per porsi total 340rb ya,chili doc with nu tea,5,68000,2
kak mauk order 1 sosis telur gulung kak [SEP] oke kak sosis telur gulung harganya 58 ribu totalnya 58.000,sosis telur gulung,1,58000,3
pesan 5 bothok telor asin ya kak,bothok telor asin,5,-1,2
bg 4 rice bowl ayam mentega dong [SEP] oke kak rice bowl ayam mentega harganya 47k totalnya 188 ribu,rice bowl ayam mentega,4,47000,2
3 es gulo oreo l,es gulo oreo l,3,-1,2
beli 7 cinnamon raisins bagel dong [SEP] baik kak cinnamon raisins bagel 11rb satuan totalnya 77.000,cinnamon raisins bagel,7,11000,2
beli 5 pasta cheese [SEP] baik kak pasta cheese rp8rb satuan totalnya 40rb,pasta cheese,5,8000,1
minta 6 bsb jeruk ya kak [SEP] oke siap kak,bsb jeruk,6,-1,2
minta 10 french fries mayo ya kak [SEP] oke kak pesanannya masuk ya,french fries mayo,10,-1,3
boleh pesan 5 panzerotti smoked beef [SEP] baik kak panzerotti smoked beef 39rb satuan totalnya 195rb,panzerotti smoked beef,5,39000,1
bisa pesan 1 bomboloni milo nih [SEP] bomboloni milo 74.000 ya kak jadi 74k,bomboloni milo,1,74000,2
kak mau order 9 scaloppine al aceto balsamico [SEP] siap scaloppine al aceto balsamico rp70rb totalnya 630k kak,scaloppine al aceto balsamico,9,70000,2
pak 9 pepes tenggiri [SEP] baik kak,pepes tenggiri,9,-1,3
min 9 lontong medantelurteh manis ya kak [SEP] oke lontong medantelurteh manis harga rp 69.000 total rp 621.000 ya kak,lontong medantelurteh manis,9,69000,2
bisa pesan 9 gulai keumamah mskn [SEP] noted kak gulai keumamah masakan 9.000 per porsi totalnya 81k,gulai keumamah masakan,9,9000,3
kak mau pesen 3 affogato [SEP] oke noted,affogato,3,-1,1
minta 8 ice blended red velved ya [SEP] siap ice blended red velved 40 ribu totalnya 320k kak,ice blended red velved,8,40000,1
pak 7 sprite susu ya [SEP] siiaapp kak sprite susu 19rb per porsi total rp133rb ya,sprite susu,7,19000,3
beli 2 hot coffe nih [SEP] siap kak hot coffe 59rb per porsi total 118.000 ya,hot coffe,2,59000,1
mau 8 cwie mie level paud ya kak [SEP] oke cwie mie level paud harga 66 ribu total rp528rb ya kak,cwie mie level paud,8,66000,1
mas 4 telur bebek tambak segar dong [SEP] oke siap kak,telur bebek tambak segar,4,-1,1
minta 9 choco kisses frappio dong kak [SEP] noted kak ditunggu ya,choco kisses frappio,9,-1,3
kak mau order 5 teh jasmine ya kak [SEP] baik kak teh jasmine 21k satuan totalnya 105.000,teh jasmine,5,21000,1
kak 4 milkshake mango ya kak [SEP] siap kak,milkshake mango,4,-1,2
kak mau pesen 1 hot coffee sanger ya kak,hot coffee sanger,1,-1,3
minta 9 tim tahu [SEP] tim tahu 18rb ya kak jadi rp 162.000,tim tahu,9,18000,2
mbak mau pesen 2 nasi kulit ayam keju ya [SEP] baik kak nasi kulit ayam keju 67.000 satuan totalnya 134.000,nasi kulit ayam keju,2,67000,1
kak mau order 2 rhabokki meatball ya kak [SEP] siap rhabokki meatball rp63rb totalnya 126.000 kak,rhabokki meatball,2,63000,1
3 suki personal kak [SEP] oke suki personal harga 26 ribu total rp78rb ya kak,suki personal,3,26000,2
pesan 7 manisan kolang kaling ekonomis ya kak [SEP] manisan kolang kaling ekonomis rp11rb ya kak jadi rp 77.000,manisan kolang kaling ekonomis,7,11000,3
minta 6 es gulo oreo m [SEP] oke es gulo oreo m harga 8rb total 48.000 ya kak,es gulo oreo m,6,8000,2
boleh pesan 9 cream brulle ya [SEP] noted kak cream brulle 21k per porsi totalnya 189 ribu,cream brulle,9,21000,3
10 lemon poppy seed muffin kak [SEP] oke kak lemon poppy seed muffin harganya 13rb totalnya 130k,lemon poppy seed muffin,10,13000,1
pak bisa pesan 8 es susu rasa lecy ya kak [SEP] siap kak es susu rasa lecy 57rb per porsi total 456k ya,es susu rasa lecy,8,57000,2
9 mie aceh goreng telur ya [SEP] baik kak,mie aceh goreng telur,9,-1,1
pesan 7 boba coklat blackforest [SEP] oke kak pesanannya masuk ya,boba coklat blackforest,7,-1,3
bang mau pesen 8 burger chicken dong [SEP] siap kak burger chicken 23 ribu per porsi total 184k ya,burger chicken,8,23000,1
beli 4 cookies sagon bakar mini ya [SEP] siap cookies sagon bakar mini rp40rb totalnya 160k kak,cookies sagon bakar mini,4,40000,1
minta 6 bicopi chocolate original dong kak [SEP] oke kak bicopi chocolate original harganya rp 9.000 totalnya rp54rb,bicopi chocolate original,6,9000,1
kak 7 tahu baxo original dong kak [SEP] oke noted,tahu baxo original,7,-1,3
5 honey milk tea m [SEP] siap honey milk tea m 11 ribu totalnya 55k kak,honey milk tea m,5,11000,2
kak mau order 6 vanilla regal nih [SEP] baik kak vanilla regal 4k satuan totalnya 24k,vanilla regal,6,4000,2
mau 7 vanilla gelato nih [SEP] oke kak vanilla gelato harganya rp 45.000 totalnya rp 315.000,vanilla gelato,7,45000,1
3 brownies sarikaya pandan nih [SEP] oke brownies sarikaya pandan harga rp11rb total 33rb ya kak,brownies sarikaya pandan,3,11000,3
kak mau order 10 ongolongol sagu nih [SEP] ongolongol sagu rp32rb ya kak jadi rp320rb,ongolongol sagu,10,32000,1
mau 3 sei ayam ala carte kak [SEP] oke sei ayam ala carte harga rp68rb total 204 ribu ya kak,sei ayam ala carte,3,68000,2
boleh pesan 4 pizza signora dong kak [SEP] oke kak pizza signora harganya 8rb totalnya 32.000,pizza signora,4,8000,2
minta 7 coklat gandeng nih [SEP] coklat gandeng 59rb ya kak jadi 413k,coklat gandeng,7,59000,1
minta 3 chicken strip roll ya [SEP] oke chicken strip roll harga 74rb total rp222rb ya kak,chicken strip roll,3,74000,1
kak mau pesen 6 choco huzelnut ya kak [SEP] noted kak ditunggu ya,choco huzelnut,6,-1,3
pak mau pesen 10 brown sugar bobba coffe [SEP] noted kak brown sugar bobba coffe 47rb per porsi totalnya 470.000,brown sugar bobba coffe,10,47000,3
pesan 9 mie kuah kak [SEP] oke siap kak,mie kuah,9,-1,2
boleh pesan 5 bf bulat mini warna kuning nih [SEP] oke kak bf bulat mini warna kuning harganya rp 9.000 totalnya 45k,bf bulat mini warna kuning,5,9000,1
pak 8 choco sweet cake nih [SEP] noted kak choco sweet cake rp 47.000 per porsi totalnya rp 376.000,choco sweet cake,8,47000,1
6 roti maryam cokjuoreo dong [SEP] noted kak roti maryam cokjuoreo 12.000 per porsi totalnya rp72rb,roti maryam cokjuoreo,6,12000,2
9 lobster thermidor [SEP] noted kak lobster thermidor 12k per porsi totalnya rp108rb,lobster thermidor,9,12000,1
mau 10 bakpia isi caramel ya kak [SEP] siap bakpia isi caramel rp 62.000 totalnya rp620rb kak,bakpia isi caramel,10,62000,2
3 toppoki odeng dong,toppoki odeng,3,-1,2
pak bisa pesan 10 bakmi ayam kampung super topping dong kak [SEP] bakmi ayam kampung super topping 52k ya kak jadi 520k,bakmi ayam kampung super topping,10,52000,1
kak mau order 1 ice coklat black forest s dong kak [SEP] baik kak ice coklat black forest s 58 ribu satuan totalnya rp58rb,ice coklat black forest s,1,58000,3
bang bisa pesan 9 chocomondo ya kak [SEP] oke chocomondo nharga 59k total 531k ya kak,chocomondo,9,59000,3
9 extra beef patty dong kak [SEP] oke kak extra beef patty harganya rp 54.000 totalnya 486rb,extra beef patty,9,54000,1
mau 7 siram cream  siram coklat nih [SEP] siap siram cream  siram coklat 53k totalnya rp371rb kak,siram cream  siram coklat,7,53000,2
boleh pesan 8 indomie kuahgoreng [SEP] siap indomie kuahgoreng 32.000 totalnya 256.000 kak,indomie kuahgoreng,8,32000,2
min bisa pesan 7 mango milk tea nih [SEP] noted kak mango milk tea rp 13.000 per porsi totalnya rp 91.000,mango milk tea,7,13000,2
pesan 5 tahu campur wong soeroboyo ya [SEP] siap tahu campur wong soeroboyo rp 18.000 totalnya rp90rb kak,tahu campur wong soeroboyo,5,18000,3
boleh pesan 10 lemon tea h dong [SEP] lemon tea h 71k ya kak jadi rp710rb,lemon tea h,10,71000,2
boleh pesan 3 crunchy vegan fried chicken spicy dong [SEP] oke crunchy vegan fried chicken spicy nharga 70.000 total 210rb ya kak,crunchy vegan fried chicken spicy,3,70000,3
kak mau order 6 udang telor asin dong kak [SEP] baik kak udang telor asin 38.000 satuan totalnya rp 228.000,udang telor asin,6,38000,2
4 bakso sapi ya kak [SEP] siap bakso sapi rp27rb totalnya rp108rb kak,bakso sapi,4,27000,3
minta 7 biasa ayam jamur tbtelor bebek ya [SEP] siap kak,biasa ayam jamur tbtelor bebek,7,-1,2
pesan 1 es joshua jumbo dong kak [SEP] baik kak,es joshua jumbo,1,-1,1
2 fruitcake slice nih [SEP] siaap fruitcake slice rp 45.000 totalnya 90.000 kak,fruitcake slice,2,45000,3
3 telur  ceplok dong kak [SEP] noted kak telur  ceplok 7k per porsi totalnya 21rb,telur  ceplok,3,7000,2
mau 9 iga penyet  nasi kak [SEP] baik kak iga penyet  nasi 21 ribu satuan totalnya 189k,iga penyet  nasi,9,21000,2
pesan 5 ice bubble classic milk tea dong kak [SEP] oke ice bubble classic milk tea harga rp74rb total 370k ya kak,ice bubble classic milk tea,5,74000,1
bu bisa pesan 3 iga sapi saos dong kak [SEP] oke kak iga sapi saos harganya rp 75.000 totalnya 225.000,iga sapi saos,3,75000,2
7 kacang panjang kukus dong [SEP] oke kacang panjang kukus harga 21rb total rp 147.000 ya kak,kacang panjang kukus,7,21000,1
minta 1 daun talas rebus dong kak [SEP] siap kak daun talas rebus 31rb per porsi total 31rb ya,daun talas rebus,1,31000,2
minta 1 seblak bandung netizenpilus dong kak [SEP] noted kak seblak bandung netizenpilus rp 44.000 per porsi totalnya 44.000,seblak bandung netizenpilus,1,44000,1
boleh pesan 3 bubblegum milkshake ya kak [SEP] oke kak bubblegum milkshake harganya rp 51.000 totalnya rp153rb,bubblegum milkshake,3,51000,2
boleh pesan 5 peach with olong tea ya kak [SEP] oke kak peach with olong tea harganya 59.000 totalnya rp 295.000,peach with olong tea,5,59000,2
pesan 5 loyang mini ayam bosgil kak [SEP] oke siap kak,loyang mini ayam bosgil,5,-1,1
minta 7 large ice red velvet kak [SEP] oke noted,large ice red velvet,7,-1,2
pak 1 ice cream jasmine tea dong kak [SEP] baik kak ice cream jasmine tea 68k satuan totalnya 68.000,ice cream jasmine tea,1,68000,2
6 lalapan ikan mujaer nih [SEP] noted kak ditunggu ya,lalapan ikan mujaer,6,-1,1
kak mau pesen 9 es koko krunch small dong,es koko krunch small,9,-1,1
pesan 9 sababay lambrusco dong [SEP] oke kak sababay lambrusco harganya 8 ribu totalnya 72k,sababay lambrusco,9,8000,2
beli 5 sei ayam raja rempah nih [SEP] sei ayam raja rempah 61k ya kak jadi rp305rb,sei ayam raja rempah,5,61000,2
mas bisa pesan 5 iced orange juice ukuran m ya [SEP] siap kak iced orange juice ukuran m 35 ribu per porsi total 175 ribu ya,iced orange juice ukuran m,5,35000,2
minta 4 roti tawar double soft dong kak [SEP] roti tawar double soft 57 ribu ya kak jadi rp228rb,roti tawar double soft,4,57000,2
boleh pesan 10 ketan durian large [SEP] siap ketan durian large 56k totalnya 560k kak,ketan durian large,10,56000,2
bg mau pesen 7 extra fancy sauce [SEP] extra fancy sauce 12.000 ya kak jadi rp 84.000,extra fancy sauce,7,12000,1
pesan 5 nasi gurame asam manis ya kak [SEP] siap kak,nasi gurame asam manis,5,-1,1
kak mau order 9 pop ice durian dong kak [SEP] pop ice durian rp11rb ya kak jadi 99rb,pop ice durian,9,11000,1
kak mau pesen 4 roti bakar srikaya dong kak [SEP] oke noted,roti bakar srikaya,4,-1,3
pesan 2 beras ketan putih kukus ya [SEP] siap kak beras ketan putih kukus 38k per porsi total 76 ribu ya,beras ketan putih kukus,2,38000,2
mintk 8 teh tawar cold kak [SEP] siap kak teh tawar cold rp45rb per porsi total 360.000 ya,teh tawar cold,8,45000,3
5 nasi ayam semur copa ya kak [SEP] baik kak nasi ayam semur copa 38k satuan totalnya 190 ribu,nasi ayam semur copa,5,38000,2
boleh pesan 6 sababay reserve white ya [SEP] noted kak sababay reserve white rp57rb per porsi totalnya 342k,sababay reserve white,6,57000,3
bu 2 pisang goreng keju ya [SEP] siap pisang goreng keju 30k totalnya 60 ribu kak,pisang goreng keju,2,30000,3
minta 5 tepung jagung kuning nih [SEP] oke kak tepung jagung kuning harganya rp 19.000 totalnya 95.000,tepung jagung kuning,5,19000,1
minta 1 topping sambal matah nih [SEP] noted kak topping sambal matah 23 ribu per porsi totalnya 23rb,topping sambal matah,1,23000,1
kak maoo order 4 mie ayam katsues nutrisari cincau dong kak [SEP] baik kak mie ayam katsues nutrisari cincau 56k satuan totalnya rp 224.000,mie ayam katsues nutrisari cincau,4,56000,3
kk mau pesen 1 choco devil ya kak [SEP] baik kak choco devil 47 ribu satuan totalnya 47rb,choco devil,1,47000,1
9 brongkos nih [SEP] oke kak brongkos harganya rp62rb totalnya rp558rb,brongkos,9,62000,2
kak 3 hottang full mozarella ya [SEP] oke kak hottang full mozarella harganya rp56rb totalnya rp168rb,hottang full mozarella,3,56000,1
1 yangko kak [SEP] yangko rp4rb ya kak jadi rp 4.000,yangko,1,4000,1
minta 7 pentol bakar dong [SEP] baik kak,pentol bakar,7,-1,1
pesan 10 long black large ya [SEP] long black large 39 ribu ya kak jadi 390.000,long black large,10,39000,1
kak mau pesen 3 es chocholatos ya kak [SEP] noted kak es chocholatos 38rb per porsi totalnya rp 114.000,es chocholatos,3,38000,2
minta 5 oncom hitam goreng dong kak [SEP] oke oncom hitam goreng harga rp 39.000 total 195 ribu ya kak,oncom hitam goreng,5,39000,2
mas 7 keju kacang susu dong kak [SEP] oke noted,keju kacang susu,7,-1,3
mas mau pesen 2 strawberry frappucino dong [SEP] oke kak strawberry frappucino harganya 45 ribu totalnya rp 90.000,strawberry frappucino,2,45000,2
boleh pesan 3 almond bar cookies ya [SEP] siap almond bar cookies rp 5.000 totalnya 15k kak,almond bar cookies,3,5000,2
kak mau pesen 10 bakso keju urat ya kak [SEP] noted kak ditunggu ya,bakso keju urat,10,-1,1
nmau 3 iced coffee jelly [SEP] nok kak iced coffee jelly harganya rp26rb totalnya 78rb,iced coffee jelly,3,26000,3
pak mau pesen 8 bihun nih [SEP] siap bihun rp 10.000 totalnya 80.000 kak,bihun,8,10000,2
beli 5 little horse dong [SEP] oke little horse harga 69 ribu total 345k ya kak,little horse,5,69000,2
pesan 5 ricebox nugget geprek nih [SEP] noted kak ricebox nugget geprek rp 10.000 per porsi totalnya 50.000,ricebox nugget geprek,5,10000,1
minta 4 tutti fruity milky nih [SEP] oke tutti fruity milky harga 18k total 72rb ya kak,tutti fruity milky,4,18000,1
4 bubur tinotuan manado ya [SEP] noted kak bubur tinotuan manado rp 73.000 per porsi totalnya 292.000,bubur tinotuan manado,4,73000,1
pesan 3 lapis legit keju [SEP] oke kak lapis legit keju harganya 19.000 totalnya 57.000,lapis legit keju,3,19000,2
pesan 1 nasi chicken lada hitam kak [SEP] baik kak nasi chicken lada hitam rp20rb satuan totalnya 20rb,nasi chicken lada hitam,1,20000,2
9 martabak telur mini dong [SEP] baik kak,martabak telur mini,9,-1,3
mbak bisa pesan 9 golden soup beef lamian kak [SEP] oke golden soup beef lamian harga rp51rb total rp459rb ya kak,golden soup beef lamian,9,51000,2
beli 2 mente choco chruncy nih [SEP] oke kak mente choco chruncy harganya 45 ribu totalnya 90k,mente choco chruncy,2,45000,1
mbak mau pesen 2 quarto cheese nih [SEP] siap quarto cheese rp42rb totalnya 84rb kak,quarto cheese,2,42000,1
10 kopi jahe dong [SEP] oke siap kak,kopi jahe,10,-1,3
min mau pesen 2 martabak telor kornet [SEP] baik kak martabak telor kornet 35.000 satuan totalnya 70rb,martabak telor kornet,2,35000,2
minta 5 mie dower goreng  sosis ya [SEP] oke kak mie dower goreng  sosis harganya 56rb totalnya rp 280.000,mie dower goreng  sosis,5,56000,2
kak mau pesen 10 blangkas dong kak,blangkas,10,-1,3
kak mau pesen 10 kue kacang hijau dong [SEP] baik kak,kue kacang hijau,10,-1,2
pesan 5 mokka torte nougat nih [SEP] baik kak mokka torte nougat rp21rb satuan totalnya 105.000,mokka torte nougat,5,21000,1
mau 3 indomie breaky dong kak [SEP] oke indomie breaky harga 9 ribu total rp 27.000 ya kak,indomie breaky,3,9000,3
pesan 10 sour n plum juice nih [SEP] siap sour n plum juice 21.000 totalnya 210.000 kak,sour n plum juice,10,21000,2
pesan 3 rendang fried rice ya [SEP] noted kak ditunggu ya,rendang fried rice,3,-1,2
boleh pesan 10 kerang dara pedas manis [SEP] kerang dara pedas manis rp40rb ya kak jadi 400rb,kerang dara pedas manis,10,40000,1
kak mau order 6 special truffle ya kak [SEP] oke kak special truffle harganya 10rb totalnya rp60rb,special truffle,6,10000,1
kak mau order 9 bayam ya kak [SEP] siap bayam rp 48.000 totalnya 432k kak,bayam,9,48000,1
beli 3 lava roll [SEP] siap lava roll 50.000 totalnya rp150rb kak,lava roll,3,50000,2
minta 9 loyang besar kambing bosgil dong [SEP] oke loyang besar kambing bosgil harga 35.000 total 315k ya kak,loyang besar kambing bosgil,9,35000,2
kak bisa pesan 5 beef chili mayo dong [SEP] oke kak beef chili mayo harganya 64.000 totalnya 320k,beef chili mayo,5,64000,1
bang 7 orange big tea dong kak [SEP] siap orange big tea rp5rb totalnya rp 35.000 kak,orange big tea,7,5000,2
min bisa pesan 5 strawberry fantasy ya kak [SEP] noted kak strawberry fantasy 17k per porsi totalnya 85 ribu,strawberry fantasy,5,17000,1
kak mau order 10 es campur rumput laut nih [SEP] oke es campur rumput laut harga 51.000 total 510k ya kak,es campur rumput laut,10,51000,2
bang 1 iced caramel machiato dong [SEP] oke kak iced caramel machiato harganya 35 ribu totalnya 35.000,iced caramel machiato,1,35000,2
8 toping telur [SEP] noted kak toping telur 30k per porsi totalnya 240rb,toping telur,8,30000,2
kk bisa pesan 7 jus timun dong kak [SEP] siap kak jus timun rp39rb per porsi total rp273rb ya,jus timun,7,39000,2
beli 8 pandan sparkling iced ya [SEP] noted kak pandan sparkling iced 32k per porsi totalnya 256rb,pandan sparkling iced,8,32000,3
7 dory sambal matah nih [SEP] oke siap kak,dory sambal matah,7,-1,3
beli 9 es godir mutiara ya [SEP] oke kak es godir mutiara harganya 4.000 totalnya 36.000,es godir mutiara,9,4000,2
9 topping prawn dong kak [SEP] oke siap kak,topping prawn,9,-1,2
kak mau order 10 pilus kencur nih [SEP] siap pilus kencur 28.000 totalnya 280k kak,pilus kencur,10,28000,3
mbak 9 burger sosis dong kak [SEP] baik kak burger sosis rp14rb satuan totalnya 126.000,burger sosis,9,14000,1
minta 5 mie ayam jamur [SEP] ciap kak mie ayam jamur 54.000 per porsi ttl 270k ya,mie ayam jamur,5,54000,3
beli 6 the og chicken burger meal nih [SEP] oke kak the og chicken burger meal harganya 18.000 totalnya 108 ribu,the og chicken burger meal,6,18000,2
min bisa pesan 7 durian strudel half ya [SEP] oke kak durian strudel half hrgny rp33rb totalnya rp231rb,durian strudel half,7,33000,3
minta 4 cheesist christ nih [SEP] noted kak cheesist christ 39.000 per porsi totalnya rp156rb,cheesist christ,4,39000,3
pesan 10 roti vanila susu dong kak [SEP] noted kak ditunggu ya,roti vanila susu,10,-1,1
bisa pesan 1 es menado nih [SEP] es menado 20 ribu ya kak jadi rp20rb,es menado,1,20000,2
mbak 3 skewers chicken usus dong [SEP] okeh kak skewers chicken usus harganya 16 ribu totalnya 48.000,skewers chicken usus,3,16000,3
mas bisa pesan 7 bawal bakar  ekor nih [SEP] oke kak bawal bakar  ekor harganya 54.000 totalnya 378rb,bawal bakar  ekor,7,54000,1
7 telur ayam eropa ya kak [SEP] siap kak telur ayam eropa 32 ribu per porsi total 224k ya,telur ayam eropa,7,32000,1
beli 4 penyet telor  nasi nih [SEP] baik kak penyet telor  nasi rp 43.000 satuan totalnya rp172rb,penyet telor  nasi,4,43000,1
beli 6 bika ambon coklat kecil [SEP] oke bika ambon coklat kecil harga 37 ribu total 222.000 ya kak,bika ambon coklat kecil,6,37000,1
boleh pesan 6 kuah tom yum nih [SEP] siap kuah tom yum rp 58.000 totalnya rp348rb kak,kuah tom yum,6,58000,2
kak mau pesen 7 pelangi ya kak [SEP] siap kak pelangi 46.000 per porsi total 322k ya,pelangi,7,46000,2
kak mau pesen 6 ice cream vanilla ya [SEP] baik kak,ice cream vanilla,6,-1,1
boleh pesan 9 hazellnut latte ya [SEP] siap hazellnut latte 13rb totalnya 117 ribu kak,hazellnut latte,9,13000,2
mau 2 coronet nutella nih [SEP] siap kak coronet nutella 40k per porsi total rp 80.000 ya,coronet nutella,2,40000,2
5 popcan kopi susu gula aren dong [SEP] noted kak ditunggu ya,popcan kopi susu gula aren,5,-1,3
kak mau order 2 coffeelover a [SEP] baik kak coffeelover a 27 ribu satuan totalnya 54k,coffeelover a,2,27000,1
beli 3 buah segar dong [SEP] siap kak buah segar 67rb per porsi total 201k ya,buah segar,3,67000,2
kak mau order 6 badak dong [SEP] baik kak badak 40rb satuan totalnya 240.000,badak,6,40000,1
boleh pesan 8 beef mozaru  regular nih [SEP] oke beef mozaru  regular harga 29k total 232k ya kak,beef mozaru  regular,8,29000,2
